id,distributionReceiptId,flowerId,receivedQuantity,damagedQuantity,missingQuantity
26332,26332,3,36,1,0
26333,26333,4,60,1,0
26334,26334,4,34,0,0
26335,26335,4,20,1,0
26336,26336,4,23,0,0
26337,26337,5,13,0,0
26338,26338,5,34,0,1
26339,26339,5,11,0,0
26340,26340,5,25,0,0
26341,26341,6,59,0,1
26342,26342,6,25,1,0
26343,26343,6,38,0,1
26344,26344,6,27,1,0
26345,26345,7,41,1,0
26346,26346,7,27,1,0
26347,26347,7,13,0,0
26348,26348,7,7,0,0
26349,26349,8,39,1,1
26350,26350,8,16,0,0
26351,26351,8,36,1,1
26352,26352,8,54,1,0
26353,26353,9,65,0,0
26354,26354,9,35,0,0
26355,26355,9,25,0,0
26356,26356,9,58,1,1
26357,26357,10,42,0,0
26358,26358,10,22,1,0
26359,26359,10,16,0,0
26360,26360,10,57,0,1
26361,26361,11,46,0,1
26362,26362,11,27,1,0
26363,26363,11,16,0,0
26364,26364,11,42,1,0
26365,26365,12,9,0,0
26366,26366,12,37,0,0
26367,26367,12,21,0,0
26368,26368,12,32,0,0
26369,26369,13,19,0,0
26370,26370,13,51,1,0
26371,26371,13,21,0,0
26372,26372,13,28,1,1
26373,26373,14,46,1,0
26374,26374,14,15,0,0
26375,26375,14,18,0,0
26376,26376,14,15,0,0
26377,26377,15,18,0,0
26378,26378,15,51,0,0
26379,26379,15,25,0,0
26380,26380,15,25,0,0
26381,26381,16,49,0,0
26382,26382,16,17,0,0
26383,26383,16,19,0,0
26384,26384,16,37,1,0
26385,26385,17,13,0,0
26386,26386,17,40,0,0
26387,26387,17,29,0,0
26388,26388,17,27,0,0
26389,26389,18,38,0,0
26390,26390,18,31,1,0
26391,26391,18,20,0,0
26392,26392,18,53,1,0
26393,26393,19,42,0,1
26394,26394,19,37,0,1
26395,26395,19,30,0,0
26396,26396,19,34,0,0
26397,26397,20,24,1,0
26398,26398,20,38,1,0
26399,26399,20,25,1,0
26400,26400,20,34,0,1
26401,26401,21,37,1,0
26402,26402,21,13,0,0
26403,26403,21,14,0,0
26404,26404,21,36,1,1
26405,26405,22,54,0,0
26406,26406,22,15,0,0
26407,26407,22,18,0,0
26408,26408,22,26,0,0
26409,26409,23,31,0,0
26410,26410,23,19,0,0
26411,26411,23,23,0,0
26412,26412,23,45,1,1
26413,26413,24,38,1,0
26414,26414,24,13,0,0
26415,26415,24,17,0,0
26416,26416,24,42,0,0
26417,26417,25,46,0,0
26418,26418,25,40,1,1
26419,26419,25,17,0,0
26420,26420,25,20,1,0
26421,26421,26,49,0,1
26422,26422,26,21,1,0
26423,26423,26,32,0,0
26424,26424,26,22,0,0
26425,26425,27,41,1,0
26426,26426,27,47,1,0
26427,26427,27,30,0,0
26428,26428,27,35,0,0
26429,26429,28,71,0,0
26430,26430,28,18,0,0
26431,26431,28,39,1,0
26432,26432,28,35,0,0
26433,26433,29,65,1,0
26434,26434,29,30,0,0
26435,26435,29,39,1,1
26436,26436,29,24,1,0
26437,26437,30,47,0,0
26438,26438,30,30,1,0
26439,26439,30,13,0,0
26440,26440,30,66,2,0
26441,26441,31,29,1,0
26442,26442,31,56,1,1
26443,26443,31,20,0,0
26444,26444,31,12,0,0
26445,26445,32,56,1,1
26446,26446,32,23,1,0
26447,26447,32,19,0,0
26448,26448,32,26,1,0
26449,26449,33,45,1,0
26450,26450,33,33,0,0
26451,26451,33,41,1,1
26452,26452,33,59,0,0
26453,26453,34,59,2,1
26454,26454,34,32,1,1
26455,26455,34,41,0,0
26456,26456,34,39,1,0
26457,26457,35,35,0,0
26458,26458,35,14,0,0
26459,26459,35,21,1,0
26460,26460,35,53,1,1
26461,26461,1,41,1,1
26462,26462,1,18,0,0
26463,26463,1,13,0,0
26464,26464,1,27,1,0
26465,26465,2,15,0,0
26466,26466,2,20,0,0
26467,26467,2,34,0,0
26468,26468,2,13,0,0
26469,26469,3,64,1,1
26470,26470,3,31,1,0
26471,26471,3,22,0,0
26472,26472,3,30,0,0
26473,26473,4,59,1,1
26474,26474,4,47,1,0
26475,26475,4,18,0,0
26476,26476,4,20,0,0
26477,26477,5,49,1,0
26478,26478,5,30,0,0
26479,26479,5,38,1,0
26480,26480,5,35,1,1
26481,26481,6,25,0,0
26482,26482,6,12,0,0
26483,26483,6,16,0,0
26484,26484,6,42,0,1
26485,26485,7,40,0,0
26486,26486,7,39,1,0
26487,26487,7,33,0,1
26488,26488,7,28,0,0
26489,26489,8,38,0,0
26490,26490,8,38,1,0
26491,26491,8,24,0,0
26492,26492,8,27,1,0
26493,26493,9,32,1,0
26494,26494,9,25,0,0
26495,26495,9,19,0,0
26496,26496,9,28,0,0
26497,26497,10,66,1,1
26498,26498,10,21,0,0
26499,26499,10,25,1,0
26500,26500,10,24,0,0
26501,26501,11,45,1,0
26502,26502,11,26,0,0
26503,26503,11,38,1,1
26504,26504,11,29,0,0
26505,26505,12,26,1,0
26506,26506,12,38,1,1
26507,26507,12,40,1,0
26508,26508,12,19,0,0
26509,26509,13,25,1,1
26510,26510,13,15,0,0
26511,26511,13,40,0,0
26512,26512,13,38,0,0
26513,26513,14,54,1,0
26514,26514,14,38,0,1
26515,26515,14,21,1,0
26516,26516,14,36,0,1
26517,26517,15,52,1,1
26518,26518,15,19,0,0
26519,26519,15,15,0,0
26520,26520,15,46,1,0
26521,26521,16,37,1,0
26522,26522,16,23,0,0
26523,26523,16,25,1,0
26524,26524,16,20,0,0
26525,26525,17,55,1,1
26526,26526,17,29,0,0
26527,26527,17,11,0,0
26528,26528,17,49,0,1
26529,26529,18,65,1,0
26530,26530,18,7,0,0
26531,26531,18,22,0,0
26532,26532,18,29,1,0
26533,26533,19,37,0,0
26534,26534,19,20,0,0
26535,26535,19,29,1,0
26536,26536,19,35,1,0
26537,26537,20,53,1,1
26538,26538,20,36,0,0
26539,26539,20,15,0,0
26540,26540,20,35,1,1
26541,26541,21,28,0,0
26542,26542,21,53,1,0
26543,26543,21,21,0,0
26544,26544,21,9,0,0
26545,26545,22,65,1,1
26546,26546,22,22,0,0
26547,26547,22,14,0,0
26548,26548,22,65,0,0
26549,26549,23,29,0,0
26550,26550,23,22,0,0
26551,26551,23,30,0,0
26552,26552,23,30,1,0
26553,26553,24,61,1,1
26554,26554,24,37,0,0
26555,26555,24,13,0,0
26556,26556,24,32,0,0
26557,26557,25,39,1,0
26558,26558,25,25,0,0
26559,26559,25,20,0,0
26560,26560,25,22,0,0
26561,26561,26,27,0,0
26562,26562,26,27,1,0
26563,26563,26,20,0,0
26564,26564,26,25,0,0
26565,26565,27,64,2,1
26566,26566,27,28,0,0
26567,26567,27,21,1,0
26568,26568,27,13,0,0
26569,26569,28,15,0,0
26570,26570,28,30,0,0
26571,26571,28,29,0,0
26572,26572,28,23,0,0
26573,26573,29,13,0,0
26574,26574,29,45,0,1
26575,26575,29,31,0,0
26576,26576,29,35,0,1
26577,26577,30,67,1,0
26578,26578,30,19,0,0
26579,26579,30,39,1,1
26580,26580,30,35,0,0
26581,26581,31,61,1,0
26582,26582,31,34,0,1
26583,26583,31,22,0,0
26584,26584,31,24,1,0
26585,26585,32,16,0,0
26586,26586,32,36,1,1
26587,26587,32,30,0,0
26588,26588,32,34,1,0
26589,26589,33,34,0,0
26590,26590,33,24,1,0
26591,26591,33,11,0,0
26592,26592,33,25,1,0
26593,26593,34,40,1,1
26594,26594,34,18,0,0
26595,26595,34,21,0,0
26596,26596,34,28,0,1
26597,26597,35,29,0,0
26598,26598,35,13,0,0
26599,26599,35,14,0,0
26600,26600,35,63,1,1
26601,26601,1,37,1,1
26602,26602,1,23,1,0
26603,26603,1,43,1,1
26604,26604,1,44,0,0
26605,26605,2,64,1,1
26606,26606,2,41,0,1
26607,26607,2,51,1,0
26608,26608,2,66,2,0
26609,26609,3,31,0,0
26610,26610,3,20,0,0
26611,26611,3,18,0,0
26612,26612,3,51,0,1
26613,26613,4,59,1,0
26614,26614,4,17,1,0
26615,26615,4,26,1,0
26616,26616,4,47,0,0
26617,26617,5,28,0,0
26618,26618,5,49,0,0
26619,26619,5,24,1,0
26620,26620,5,13,0,0
26621,26621,6,58,0,0
26622,26622,6,19,0,0
26623,26623,6,26,0,0
26624,26624,6,41,0,0
26625,26625,7,55,1,1
26626,26626,7,39,1,1
26627,26627,7,15,0,0
26628,26628,7,30,1,0
26629,26629,8,60,0,1
26630,26630,8,51,1,0
26631,26631,8,20,0,0
26632,26632,8,37,1,0
26633,26633,9,62,1,1
26634,26634,9,24,0,0
26635,26635,9,21,0,0
26636,26636,9,18,0,0
26637,26637,10,33,0,1
26638,26638,10,22,0,0
26639,26639,10,22,0,0
26640,26640,10,32,0,0
26641,26641,11,65,0,0
26642,26642,11,33,0,0
26643,26643,11,22,0,0
26644,26644,11,35,0,1
26645,26645,12,36,1,0
26646,26646,12,38,1,1
26647,26647,12,27,1,0
26648,26648,12,24,0,0
26649,26649,13,36,1,1
26650,26650,13,30,0,1
26651,26651,13,23,0,0
26652,26652,13,23,1,0
26653,26653,14,37,0,1
26654,26654,14,29,0,0
26655,26655,14,24,0,0
26656,26656,14,26,0,0
26657,26657,15,78,1,1
26658,26658,15,25,0,0
26659,26659,15,43,1,0
26660,26660,15,37,0,1
26661,26661,16,46,1,0
26662,26662,16,24,0,0
26663,26663,16,20,0,0
26664,26664,16,26,0,0
26665,26665,17,33,1,0
26666,26666,17,20,1,0
26667,26667,17,18,0,0
26668,26668,17,15,0,0
26669,26669,18,43,1,0
26670,26670,18,41,1,1
26671,26671,18,12,0,0
26672,26672,18,23,0,0
26673,26673,19,64,2,1
26674,26674,19,20,0,0
26675,26675,19,33,0,0
26676,26676,19,18,0,0
26677,26677,20,36,0,0
26678,26678,20,19,1,0
26679,26679,20,21,1,0
26680,26680,20,60,1,0
26681,26681,21,49,1,0
26682,26682,21,23,0,0
26683,26683,21,23,0,0
26684,26684,21,47,0,0
26685,26685,22,81,1,0
26686,26686,22,49,1,0
26687,26687,22,19,0,0
26688,26688,22,24,0,0
26689,26689,23,29,1,0
26690,26690,23,46,1,1
26691,26691,23,30,0,1
26692,26692,23,32,0,0
26693,26693,24,31,1,0
26694,26694,24,19,0,0
26695,26695,24,62,1,1
26696,26696,24,50,1,1
26697,26697,25,34,1,0
26698,26698,25,41,1,0
26699,26699,25,12,0,0
26700,26700,25,17,0,0
26701,26701,26,57,2,1
26702,26702,26,58,1,1
26703,26703,26,14,0,0
26704,26704,26,59,2,1
26705,26705,27,48,0,1
26706,26706,27,20,1,0
26707,26707,27,17,0,0
26708,26708,27,41,1,0
26709,26709,28,37,0,0
26710,26710,28,24,1,1
26711,26711,28,40,1,1
26712,26712,28,29,1,0
26713,26713,29,58,0,1
26714,26714,29,36,0,1
26715,26715,29,21,0,0
26716,26716,29,27,0,0
26717,26717,30,45,0,0
26718,26718,30,20,0,0
26719,26719,30,23,0,0
26720,26720,30,33,1,0
26721,26721,31,53,1,1
26722,26722,31,34,1,0
26723,26723,31,19,0,0
26724,26724,31,48,0,0
26725,26725,32,59,1,1
26726,26726,32,7,0,0
26727,26727,32,21,0,0
26728,26728,32,54,0,0
26729,26729,33,64,0,1
26730,26730,33,53,1,1
26731,26731,33,23,0,0
26732,26732,33,64,1,0
26733,26733,34,24,1,0
26734,26734,34,15,0,0
26735,26735,34,33,1,0
26736,26736,34,62,1,1
26737,26737,35,41,1,0
26738,26738,35,16,0,0
26739,26739,35,23,0,0
26740,26740,35,29,0,0
26741,26741,1,48,1,0
26742,26742,1,18,0,0
26743,26743,1,29,0,0
26744,26744,1,56,1,0
26745,26745,2,33,1,0
26746,26746,2,33,0,0
26747,26747,2,34,0,0
26748,26748,2,45,1,0
26749,26749,3,55,1,1
26750,26750,3,30,1,0
26751,26751,3,28,1,0
26752,26752,3,25,0,0
26753,26753,4,79,1,1
26754,26754,4,40,0,0
26755,26755,4,36,1,0
26756,26756,4,41,0,1
26757,26757,5,61,1,1
26758,26758,5,70,2,1
26759,26759,5,27,1,0
26760,26760,5,28,1,0
26761,26761,6,45,1,1
26762,26762,6,43,1,0
26763,26763,6,23,0,0
26764,26764,6,44,1,0
26765,26765,7,60,0,1
26766,26766,7,32,0,0
26767,26767,7,31,0,0
26768,26768,7,31,1,0
26769,26769,8,43,1,0
26770,26770,8,30,0,0
26771,26771,8,37,0,0
26772,26772,8,55,2,0
26773,26773,9,51,1,0
26774,26774,9,34,1,0
26775,26775,9,18,1,0
26776,26776,9,33,0,1
26777,26777,10,65,1,0
26778,26778,10,22,1,0
26779,26779,10,24,0,0
26780,26780,10,44,0,0
26781,26781,11,69,0,0
26782,26782,11,27,1,0
26783,26783,11,28,0,0
26784,26784,11,29,0,0
26785,26785,12,48,1,1
26786,26786,12,76,1,0
26787,26787,12,52,0,1
26788,26788,12,68,1,0
26789,26789,13,29,0,1
26790,26790,13,17,0,0
26791,26791,13,17,0,0
26792,26792,13,42,1,0
26793,26793,14,59,1,0
26794,26794,14,56,1,0
26795,26795,14,20,1,0
26796,26796,14,43,1,0
26797,26797,15,77,0,1
26798,26798,15,37,0,0
26799,26799,15,17,0,0
26800,26800,15,39,1,0
26801,26801,16,70,2,1
26802,26802,16,52,0,0
26803,26803,16,16,0,0
26804,26804,16,38,1,0
26805,26805,17,41,1,1
26806,26806,17,48,1,0
26807,26807,17,15,0,0
26808,26808,17,68,0,1
26809,26809,18,39,0,0
26810,26810,18,36,0,0
26811,26811,18,18,0,0
26812,26812,18,37,0,0
26813,26813,19,43,1,0
26814,26814,19,37,1,0
26815,26815,19,20,0,0
26816,26816,19,67,0,1
26817,26817,20,47,1,1
26818,26818,20,27,0,0
26819,26819,20,25,0,1
26820,26820,20,37,0,0
26821,26821,21,54,1,1
26822,26822,21,28,0,0
26823,26823,21,39,1,0
26824,26824,21,33,1,1
26825,26825,22,41,1,0
26826,26826,22,54,0,1
26827,26827,22,24,0,0
26828,26828,22,29,1,0
26829,26829,23,29,1,1
26830,26830,23,66,0,0
26831,26831,23,44,0,0
26832,26832,23,38,0,1
26833,26833,24,37,1,0
26834,26834,24,66,2,1
26835,26835,24,19,0,0
26836,26836,24,37,1,0
26837,26837,25,44,1,0
26838,26838,25,38,0,1
26839,26839,25,38,0,1
26840,26840,25,39,1,0
26841,26841,26,64,2,1
26842,26842,26,30,0,1
26843,26843,26,17,0,0
26844,26844,26,69,1,0
26845,26845,27,44,0,0
26846,26846,27,68,0,0
26847,26847,27,28,1,0
26848,26848,27,29,0,1
26849,26849,28,28,0,0
26850,26850,28,28,0,0
26851,26851,28,19,1,0
26852,26852,28,47,1,1
26853,26853,29,59,2,1
26854,26854,29,45,0,0
26855,26855,29,27,0,0
26856,26856,29,50,1,0
26857,26857,30,46,1,1
26858,26858,30,68,1,1
26859,26859,30,23,0,0
26860,26860,30,24,0,0
26861,26861,31,64,2,1
26862,26862,31,20,1,0
26863,26863,31,46,0,0
26864,26864,31,43,1,0
26865,26865,32,21,1,0
26866,26866,32,36,0,0
26867,26867,32,39,1,1
26868,26868,32,31,1,0
26869,26869,33,39,1,0
26870,26870,33,25,1,0
26871,26871,33,24,1,0
26872,26872,33,40,1,1
26873,26873,34,80,0,1
26874,26874,34,36,0,1
26875,26875,34,51,0,1
26876,26876,34,35,1,0
26877,26877,35,43,1,0
26878,26878,35,54,1,1
26879,26879,35,31,0,1
26880,26880,35,34,1,0
26881,26881,1,60,1,0
26882,26882,1,47,1,0
26883,26883,1,18,0,0
26884,26884,1,84,3,1
26885,26885,2,32,0,0
26886,26886,2,52,1,0
26887,26887,2,23,0,0
26888,26888,2,95,0,0
26889,26889,3,32,1,1
26890,26890,3,46,1,0
26891,26891,3,82,1,1
26892,26892,3,34,1,0
26893,26893,4,52,0,0
26894,26894,4,40,1,0
26895,26895,4,23,0,0
26896,26896,4,36,1,0
26897,26897,5,26,0,0
26898,26898,5,45,1,0
26899,26899,5,59,0,0
26900,26900,5,66,0,1
26901,26901,6,82,2,1
26902,26902,6,41,1,0
26903,26903,6,47,1,1
26904,26904,6,82,1,0
26905,26905,7,78,1,0
26906,26906,7,44,1,0
26907,26907,7,28,1,0
26908,26908,7,75,1,1
26909,26909,8,41,1,1
26910,26910,8,58,1,1
26911,26911,8,28,1,0
26912,26912,8,64,2,0
26913,26913,9,29,1,0
26914,26914,9,56,0,1
26915,26915,9,48,1,0
26916,26916,9,67,2,0
26917,26917,10,55,1,1
26918,26918,10,21,0,0
26919,26919,10,71,0,0
26920,26920,10,73,1,1
26921,26921,11,105,2,1
26922,26922,11,46,1,0
26923,26923,11,25,0,0
26924,26924,11,44,1,0
26925,26925,12,68,1,1
26926,26926,12,46,1,1
26927,26927,12,40,1,0
26928,26928,12,72,0,1
26929,26929,13,69,0,1
26930,26930,13,42,1,0
26931,26931,13,42,1,0
26932,26932,13,41,0,0
26933,26933,14,62,2,0
26934,26934,14,37,0,1
26935,26935,14,45,1,0
26936,26936,14,80,1,1
26937,26937,15,36,1,0
26938,26938,15,54,1,1
26939,26939,15,49,1,0
26940,26940,15,52,0,1
26941,26941,16,72,0,1
26942,26942,16,27,1,0
26943,26943,16,27,0,0
26944,26944,16,58,1,1
26945,26945,17,40,0,0
26946,26946,17,16,0,0
26947,26947,17,20,1,0
26948,26948,17,47,0,0
26949,26949,18,97,0,0
26950,26950,18,52,0,1
26951,26951,18,29,0,1
26952,26952,18,71,0,1
26953,26953,19,49,0,1
26954,26954,19,34,1,0
26955,26955,19,24,0,0
26956,26956,19,34,1,0
26957,26957,20,53,2,1
26958,26958,20,39,0,0
26959,26959,20,43,0,0
26960,26960,20,26,0,0
26961,26961,21,62,0,1
26962,26962,21,41,1,0
26963,26963,21,14,0,0
26964,26964,21,49,0,0
26965,26965,22,84,2,1
26966,26966,22,38,1,0
26967,26967,22,38,1,0
26968,26968,22,41,0,0
26969,26969,23,98,3,1
26970,26970,23,27,0,0
26971,26971,23,54,1,1
26972,26972,23,67,1,1
26973,26973,24,69,1,0
26974,26974,24,57,1,1
26975,26975,24,23,0,0
26976,26976,24,55,0,1
26977,26977,25,52,1,1
26978,26978,25,21,0,0
26979,26979,25,55,0,1
26980,26980,25,87,2,0
26981,26981,26,74,1,1
26982,26982,26,49,1,0
26983,26983,26,16,0,0
26984,26984,26,76,1,0
26985,26985,27,35,0,0
26986,26986,27,42,0,0
26987,26987,27,25,0,0
26988,26988,27,35,0,1
26989,26989,28,81,1,0
26990,26990,28,37,1,0
26991,26991,28,42,1,0
26992,26992,28,35,1,0
26993,26993,29,71,1,1
26994,26994,29,17,0,0
26995,26995,29,32,1,1
26996,26996,29,50,1,1
26997,26997,30,69,2,1
26998,26998,30,40,0,0
26999,26999,30,50,0,1
27000,27000,30,69,1,0
27001,27001,31,50,1,1
27002,27002,31,45,1,0
27003,27003,31,29,1,0
27004,27004,31,43,0,0
27005,27005,32,55,1,1
27006,27006,32,80,1,1
27007,27007,32,33,0,1
27008,27008,32,38,1,0
27009,27009,33,75,2,1
27010,27010,33,61,1,1
27011,27011,33,13,0,0
27012,27012,33,69,1,0
27013,27013,34,33,1,0
27014,27014,34,38,0,1
27015,27015,34,66,1,1
27016,27016,34,39,0,0
27017,27017,35,94,0,1
27018,27018,35,47,1,1
27019,27019,35,45,1,0
27020,27020,35,61,1,1
27021,27021,1,73,1,1
27022,27022,1,74,1,0
27023,27023,1,38,1,0
27024,27024,1,61,2,1
27025,27025,2,82,0,1
27026,27026,2,49,0,1
27027,27027,2,50,1,0
27028,27028,2,85,0,1
27029,27029,3,83,2,1
27030,27030,3,53,1,0
27031,27031,3,35,1,0
27032,27032,3,70,1,1
27033,27033,4,96,2,1
27034,27034,4,102,1,0
27035,27035,4,55,1,0
27036,27036,4,80,2,1
27037,27037,5,54,2,0
27038,27038,5,64,0,1
27039,27039,5,58,1,1
27040,27040,5,32,0,0
27041,27041,6,85,1,2
27042,27042,6,21,0,0
27043,27043,6,26,1,0
27044,27044,6,79,1,1
27045,27045,7,78,1,2
27046,27046,7,61,1,1
27047,27047,7,58,0,0
27048,27048,7,50,1,0
27049,27049,8,46,1,0
27050,27050,8,69,1,0
27051,27051,8,52,1,1
27052,27052,8,44,0,0
27053,27053,9,58,0,0
27054,27054,9,75,2,1
27055,27055,9,23,1,0
27056,27056,9,60,0,1
27057,27057,10,70,1,1
27058,27058,10,56,1,0
27059,27059,10,118,3,0
27060,27060,10,124,3,0
27061,27061,11,81,1,1
27062,27062,11,40,1,1
27063,27063,11,68,1,1
27064,27064,11,121,1,1
27065,27065,12,91,1,1
27066,27066,12,57,1,1
27067,27067,12,29,1,0
27068,27068,12,123,4,2
27069,27069,13,53,0,1
27070,27070,13,86,2,1
27071,27071,13,40,0,1
27072,27072,13,71,1,0
27073,27073,14,51,1,1
27074,27074,14,68,1,1
27075,27075,14,28,0,0
27076,27076,14,65,2,0
27077,27077,15,61,2,0
27078,27078,15,62,1,1
27079,27079,15,58,1,1
27080,27080,15,37,1,0
27081,27081,16,100,2,1
27082,27082,16,75,1,1
27083,27083,16,69,0,1
27084,27084,16,123,0,1
27085,27085,17,134,0,1
27086,27086,17,57,1,0
27087,27087,17,23,0,0
27088,27088,17,36,0,0
27089,27089,18,68,2,0
27090,27090,18,71,0,0
27091,27091,18,36,0,0
27092,27092,18,133,3,3
27093,27093,19,59,0,0
27094,27094,19,50,1,1
27095,27095,19,21,0,0
27096,27096,19,42,1,1
27097,27097,20,68,1,0
27098,27098,20,22,0,0
27099,27099,20,85,1,1
27100,27100,20,51,1,1
27101,27101,21,59,2,1
27102,27102,21,43,0,1
27103,27103,21,37,1,0
27104,27104,21,53,0,0
27105,27105,22,52,1,1
27106,27106,22,54,0,0
27107,27107,22,36,1,0
27108,27108,22,54,0,1
27109,27109,23,58,1,1
27110,27110,23,58,1,0
27111,27111,23,38,1,0
27112,27112,23,78,2,1
27113,27113,24,62,0,1
27114,27114,24,50,1,1
27115,27115,24,42,1,0
27116,27116,24,46,0,0
27117,27117,25,95,3,0
27118,27118,25,69,0,0
27119,27119,25,22,0,0
27120,27120,25,35,1,0
27121,27121,26,51,1,1
27122,27122,26,103,1,1
27123,27123,26,62,1,1
27124,27124,26,97,3,0
27125,27125,27,66,2,0
27126,27126,27,60,2,0
27127,27127,27,74,0,0
27128,27128,27,74,1,1
27129,27129,28,67,0,1
27130,27130,28,32,1,0
27131,27131,28,38,1,1
27132,27132,28,72,1,1
27133,27133,29,65,1,0
27134,27134,29,53,1,0
27135,27135,29,46,1,0
27136,27136,29,53,1,1
27137,27137,30,117,3,2
27138,27138,30,89,0,0
27139,27139,30,42,0,1
27140,27140,30,127,1,1
27141,27141,31,36,0,1
27142,27142,31,85,2,1
27143,27143,31,38,0,1
27144,27144,31,45,0,0
27145,27145,32,72,2,2
27146,27146,32,75,1,1
27147,27147,32,46,1,0
27148,27148,32,80,0,2
27149,27149,33,89,1,2
27150,27150,33,53,1,1
27151,27151,33,24,0,0
27152,27152,33,96,1,0
27153,27153,34,69,1,0
27154,27154,34,47,1,0
27155,27155,34,23,0,0
27156,27156,34,42,0,1
27157,27157,35,107,1,2
27158,27158,35,45,1,0
27159,27159,35,69,2,1
27160,27160,35,65,0,0
27161,27161,1,138,0,1
27162,27162,1,91,0,2
27163,27163,1,43,0,1
27164,27164,1,39,1,1
27165,27165,2,80,1,1
27166,27166,2,74,2,0
27167,27167,2,83,1,1
27168,27168,2,24,1,0
27169,27169,3,73,1,1
27170,27170,3,65,0,1
27171,27171,3,48,0,0
27172,27172,3,45,1,1
27173,27173,4,60,0,1
27174,27174,4,37,0,1
27175,27175,4,28,1,1
27176,27176,4,41,1,0
27177,27177,5,107,1,0
27178,27178,5,57,1,0
27179,27179,5,61,0,1
27180,27180,5,73,1,1
27181,27181,6,87,1,0
27182,27182,6,63,2,1
27183,27183,6,28,1,1
27184,27184,6,47,1,0
27185,27185,7,71,1,0
27186,27186,7,37,1,1
27187,27187,7,68,1,0
27188,27188,7,74,1,1
27189,27189,8,44,0,1
27190,27190,8,77,2,1
27191,27191,8,39,1,0
27192,27192,8,24,0,0
27193,27193,9,96,0,0
27194,27194,9,26,1,0
27195,27195,9,38,1,0
27196,27196,9,25,1,0
27197,27197,10,52,0,1
27198,27198,10,49,1,0
27199,27199,10,28,0,0
27200,27200,10,44,0,1
27201,27201,11,149,2,2
27202,27202,11,46,0,0
27203,27203,11,39,1,1
27204,27204,11,30,1,0
27205,27205,12,71,2,1
27206,27206,12,34,1,0
27207,27207,12,40,0,0
27208,27208,12,53,1,0
27209,27209,13,75,0,0
27210,27210,13,102,0,2
27211,27211,13,30,0,0
27212,27212,13,84,2,0
27213,27213,14,37,1,0
27214,27214,14,94,2,0
27215,27215,14,28,0,0
27216,27216,14,47,1,1
27217,27217,15,59,2,0
27218,27218,15,27,0,0
27219,27219,15,43,0,0
27220,27220,15,41,0,1
27221,27221,16,150,0,1
27222,27222,16,17,0,0
27223,27223,16,27,0,0
27224,27224,16,48,0,0
27225,27225,17,70,0,1
27226,27226,17,78,2,1
27227,27227,17,55,0,0
27228,27228,17,73,0,0
27229,27229,18,25,0,0
27230,27230,18,56,2,1
27231,27231,18,46,1,0
27232,27232,18,56,1,0
27233,27233,19,68,0,0
27234,27234,19,125,1,1
27235,27235,19,32,0,1
27236,27236,19,60,0,0
27237,27237,20,63,1,1
27238,27238,20,36,1,0
27239,27239,20,47,1,1
27240,27240,20,42,1,0
27241,27241,21,51,1,1
27242,27242,21,51,1,0
27243,27243,21,42,1,1
27244,27244,21,70,2,1
27245,27245,22,98,0,1
27246,27246,22,151,2,0
27247,27247,22,30,1,0
27248,27248,22,35,1,1
27249,27249,23,49,0,1
27250,27250,23,69,1,1
27251,27251,23,24,1,0
27252,27252,23,19,0,0
27253,27253,24,121,1,1
27254,27254,24,56,1,0
27255,27255,24,77,1,1
27256,27256,24,56,1,0
27257,27257,25,67,2,1
27258,27258,25,57,0,1
27259,27259,25,27,1,0
27260,27260,25,37,0,1
27261,27261,26,93,2,1
27262,27262,26,49,1,1
27263,27263,26,37,1,1
27264,27264,26,59,0,1
27265,27265,27,55,0,1
27266,27266,27,71,1,0
27267,27267,27,26,0,0
27268,27268,27,21,0,0
27269,27269,28,23,0,0
27270,27270,28,41,1,1
27271,27271,28,37,1,0
27272,27272,28,102,2,2
27273,27273,29,35,1,0
27274,27274,29,46,0,1
27275,27275,29,58,1,0
27276,27276,29,42,1,0
27277,27277,30,49,0,1
27278,27278,30,52,2,1
27279,27279,30,34,0,0
27280,27280,30,51,0,0
27281,27281,31,59,0,1
27282,27282,31,44,1,0
27283,27283,31,95,1,1
27284,27284,31,84,1,0
27285,27285,32,55,2,1
27286,27286,32,52,0,1
27287,27287,32,63,0,1
27288,27288,32,60,1,0
27289,27289,33,64,2,1
27290,27290,33,48,1,0
27291,27291,33,64,1,1
27292,27292,33,51,0,0
27293,27293,34,43,1,1
27294,27294,34,51,2,1
27295,27295,34,25,1,0
27296,27296,34,28,0,0
27297,27297,35,79,0,1
27298,27298,35,74,1,1
27299,27299,35,50,1,0
27300,27300,35,72,2,1
27301,27301,1,74,1,0
27302,27302,1,29,1,0
27303,27303,1,19,0,0
27304,27304,1,32,1,0
27305,27305,2,18,0,0
27306,27306,2,28,1,0
27307,27307,2,23,0,0
27308,27308,2,36,0,1
27309,27309,3,19,0,0
27310,27310,3,42,1,1
27311,27311,3,28,1,0
27312,27312,3,14,0,0
27313,27313,4,39,1,1
27314,27314,4,38,1,1
27315,27315,4,31,1,0
27316,27316,4,40,0,0
27317,27317,5,59,1,0
27318,27318,5,40,1,1
27319,27319,5,14,0,0
27320,27320,5,16,0,0
27321,27321,6,34,0,0
27322,27322,6,54,1,1
27323,27323,6,34,0,1
27324,27324,6,61,2,0
27325,27325,7,49,1,1
27326,27326,7,22,0,0
27327,27327,7,19,1,0
27328,27328,7,24,0,0
