id,distributionOrderId,flowerId,quantity
26765,26765,7,61
26766,26766,7,32
26767,26767,7,31
26768,26768,7,32
26769,26769,8,44
26770,26770,8,30
26771,26771,8,37
26772,26772,8,57
26773,26773,9,52
26774,26774,9,35
26775,26775,9,19
26776,26776,9,34
26777,26777,10,66
26778,26778,10,23
26779,26779,10,24
26780,26780,10,44
26781,26781,11,69
26782,26782,11,28
26783,26783,11,28
26784,26784,11,29
26785,26785,12,50
26786,26786,12,77
26787,26787,12,53
26788,26788,12,69
26789,26789,13,30
26790,26790,13,17
26791,26791,13,17
26792,26792,13,43
26793,26793,14,60
26794,26794,14,57
26795,26795,14,21
26796,26796,14,44
26797,26797,15,78
26798,26798,15,37
26799,26799,15,17
26800,26800,15,40
26801,26801,16,73
26802,26802,16,52
26803,26803,16,16
26804,26804,16,39
26805,26805,17,43
26806,26806,17,49
26807,26807,17,15
26808,26808,17,69
26809,26809,18,39
26810,26810,18,36
26811,26811,18,18
26812,26812,18,37
26813,26813,19,44
26814,26814,19,38
26815,26815,19,20
26816,26816,19,68
26817,26817,20,49
26818,26818,20,27
26819,26819,20,26
26820,26820,20,37
26821,26821,21,56
26822,26822,21,28
26823,26823,21,40
26824,26824,21,35
26825,26825,22,42
26826,26826,22,55
26827,26827,22,24
26828,26828,22,30
26829,26829,23,31
26830,26830,23,66
26831,26831,23,44
26832,26832,23,39
26833,26833,24,38
26834,26834,24,69
26835,26835,24,19
26836,26836,24,38
26837,26837,25,45
26838,26838,25,39
26839,26839,25,39
26840,26840,25,40
26841,26841,26,67
26842,26842,26,31
26843,26843,26,17
26844,26844,26,70
26845,26845,27,44
26846,26846,27,68
26847,26847,27,29
26848,26848,27,30
26849,26849,28,28
26850,26850,28,28
26851,26851,28,20
26852,26852,28,49
26853,26853,29,62
26854,26854,29,45
26855,26855,29,27
26856,26856,29,51
26857,26857,30,48
26858,26858,30,70
26859,26859,30,23
26860,26860,30,24
26861,26861,31,67
26862,26862,31,21
26863,26863,31,46
26864,26864,31,44
26865,26865,32,22
26866,26866,32,36
26867,26867,32,41
26868,26868,32,32
26869,26869,33,40
26870,26870,33,26
26871,26871,33,25
26872,26872,33,42
26873,26873,34,81
26874,26874,34,37
26875,26875,34,52
26876,26876,34,36
26877,26877,35,44
26878,26878,35,56
26879,26879,35,32
26880,26880,35,35
26881,26881,1,61
26882,26882,1,48
26883,26883,1,18
26884,26884,1,88
26885,26885,2,32
26886,26886,2,53
26887,26887,2,23
26888,26888,2,95
26889,26889,3,34
26890,26890,3,47
26891,26891,3,84
26892,26892,3,35
26893,26893,4,52
26894,26894,4,41
26895,26895,4,23
26896,26896,4,37
26897,26897,5,26
26898,26898,5,46
26899,26899,5,59
26900,26900,5,67
26901,26901,6,85
26902,26902,6,42
26903,26903,6,49
26904,26904,6,83
26905,26905,7,79
26906,26906,7,45
26907,26907,7,29
26908,26908,7,77
26909,26909,8,43
26910,26910,8,60
26911,26911,8,29
26912,26912,8,66
26913,26913,9,30
26914,26914,9,57
26915,26915,9,49
26916,26916,9,69
26917,26917,10,57
26918,26918,10,21
26919,26919,10,71
26920,26920,10,75
26921,26921,11,108
26922,26922,11,47
26923,26923,11,25
26924,26924,11,45
26925,26925,12,70
26926,26926,12,48
26927,26927,12,41
26928,26928,12,73
26929,26929,13,70
26930,26930,13,43
26931,26931,13,43
26932,26932,13,41
26933,26933,14,64
26934,26934,14,38
26935,26935,14,46
26936,26936,14,82
26937,26937,15,37
26938,26938,15,56
26939,26939,15,50
26940,26940,15,53
26941,26941,16,73
26942,26942,16,28
26943,26943,16,27
26944,26944,16,60
26945,26945,17,40
26946,26946,17,16
26947,26947,17,21
26948,26948,17,47
26949,26949,18,97
26950,26950,18,53
26951,26951,18,30
26952,26952,18,72
26953,26953,19,50
26954,26954,19,35
26955,26955,19,24
26956,26956,19,35
26957,26957,20,56
26958,26958,20,39
26959,26959,20,43
26960,26960,20,26
26961,26961,21,63
26962,26962,21,42
26963,26963,21,14
26964,26964,21,49
26965,26965,22,87
26966,26966,22,39
26967,26967,22,39
26968,26968,22,41
26969,26969,23,102
26970,26970,23,27
26971,26971,23,56
26972,26972,23,69
26973,26973,24,70
26974,26974,24,59
26975,26975,24,23
26976,26976,24,56
26977,26977,25,54
26978,26978,25,21
26979,26979,25,56
26980,26980,25,89
26981,26981,26,76
26982,26982,26,50
26983,26983,26,16
26984,26984,26,77
26985,26985,27,35
26986,26986,27,42
26987,26987,27,25
26988,26988,27,36
26989,26989,28,82
26990,26990,28,38
26991,26991,28,43
26992,26992,28,36
26993,26993,29,73
26994,26994,29,17
26995,26995,29,34
26996,26996,29,52
26997,26997,30,72
26998,26998,30,40
26999,26999,30,51
27000,27000,30,70
27001,27001,31,52
27002,27002,31,46
27003,27003,31,30
27004,27004,31,43
27005,27005,32,57
27006,27006,32,82
27007,27007,32,34
27008,27008,32,39
27009,27009,33,78
27010,27010,33,63
27011,27011,33,13
27012,27012,33,70
27013,27013,34,34
27014,27014,34,39
27015,27015,34,68
27016,27016,34,39
27017,27017,35,95
27018,27018,35,49
27019,27019,35,46
27020,27020,35,63
27021,27021,1,75
27022,27022,1,75
27023,27023,1,39
27024,27024,1,64
27025,27025,2,83
27026,27026,2,50
27027,27027,2,51
27028,27028,2,86
27029,27029,3,86
27030,27030,3,54
27031,27031,3,36
27032,27032,3,72
27033,27033,4,99
27034,27034,4,103
27035,27035,4,56
27036,27036,4,83
27037,27037,5,56
27038,27038,5,65
27039,27039,5,60
27040,27040,5,32
27041,27041,6,88
27042,27042,6,21
27043,27043,6,27
27044,27044,6,81
27045,27045,7,81
27046,27046,7,63
27047,27047,7,58
27048,27048,7,51
27049,27049,8,47
27050,27050,8,70
27051,27051,8,54
27052,27052,8,44
27053,27053,9,58
27054,27054,9,78
27055,27055,9,24
27056,27056,9,61
27057,27057,10,72
27058,27058,10,57
27059,27059,10,121
27060,27060,10,127
27061,27061,11,83
27062,27062,11,42
27063,27063,11,70
27064,27064,11,123
27065,27065,12,93
27066,27066,12,59
27067,27067,12,30
27068,27068,12,129
27069,27069,13,54
27070,27070,13,89
27071,27071,13,41
27072,27072,13,72
27073,27073,14,53
27074,27074,14,70
27075,27075,14,28
27076,27076,14,67
27077,27077,15,63
27078,27078,15,64
27079,27079,15,60
27080,27080,15,38
27081,27081,16,103
27082,27082,16,77
27083,27083,16,70
27084,27084,16,124
27085,27085,17,135
27086,27086,17,58
27087,27087,17,23
27088,27088,17,36
27089,27089,18,70
27090,27090,18,71
27091,27091,18,36
27092,27092,18,139
27093,27093,19,59
27094,27094,19,52
27095,27095,19,21
27096,27096,19,44
27097,27097,20,69
27098,27098,20,22
27099,27099,20,87
27100,27100,20,53
27101,27101,21,62
27102,27102,21,44
27103,27103,21,38
27104,27104,21,53
27105,27105,22,54
27106,27106,22,54
27107,27107,22,37
27108,27108,22,55
27109,27109,23,60
27110,27110,23,59
27111,27111,23,39
27112,27112,23,81
27113,27113,24,63
27114,27114,24,52
27115,27115,24,43
27116,27116,24,46
27117,27117,25,98
27118,27118,25,69
27119,27119,25,22
27120,27120,25,36
27121,27121,26,53
27122,27122,26,105
27123,27123,26,64
27124,27124,26,100
27125,27125,27,68
27126,27126,27,62
27127,27127,27,74
27128,27128,27,76
27129,27129,28,68
27130,27130,28,33
27131,27131,28,40
27132,27132,28,74
27133,27133,29,66
27134,27134,29,54
27135,27135,29,47
27136,27136,29,55
27137,27137,30,122
27138,27138,30,89
27139,27139,30,43
27140,27140,30,129
27141,27141,31,37
27142,27142,31,88
27143,27143,31,39
27144,27144,31,45
27145,27145,32,76
27146,27146,32,77
27147,27147,32,47
27148,27148,32,82
27149,27149,33,92
27150,27150,33,55
27151,27151,33,24
27152,27152,33,97
27153,27153,34,70
27154,27154,34,48
27155,27155,34,23
27156,27156,34,43
27157,27157,35,110
27158,27158,35,46
27159,27159,35,72
27160,27160,35,65
27161,27161,1,139
27162,27162,1,93
27163,27163,1,44
27164,27164,1,41
27165,27165,2,82
27166,27166,2,76
27167,27167,2,85
27168,27168,2,25
27169,27169,3,75
27170,27170,3,66
27171,27171,3,48
27172,27172,3,47
27173,27173,4,61
27174,27174,4,38
27175,27175,4,30
27176,27176,4,42
27177,27177,5,108
27178,27178,5,58
27179,27179,5,62
27180,27180,5,75
27181,27181,6,88
27182,27182,6,66
27183,27183,6,30
27184,27184,6,48
27185,27185,7,72
27186,27186,7,39
27187,27187,7,69
27188,27188,7,76
27189,27189,8,45
27190,27190,8,80
27191,27191,8,40
27192,27192,8,24
27193,27193,9,96
27194,27194,9,27
27195,27195,9,39
27196,27196,9,26
27197,27197,10,53
27198,27198,10,50
27199,27199,10,28
27200,27200,10,45
27201,27201,11,153
27202,27202,11,46
27203,27203,11,41
27204,27204,11,31
27205,27205,12,74
27206,27206,12,35
27207,27207,12,40
27208,27208,12,54
27209,27209,13,75
27210,27210,13,104
27211,27211,13,30
27212,27212,13,86
27213,27213,14,38
27214,27214,14,96
27215,27215,14,28
27216,27216,14,49
27217,27217,15,61
27218,27218,15,27
27219,27219,15,43
27220,27220,15,42
27221,27221,16,151
27222,27222,16,17
27223,27223,16,27
27224,27224,16,48
27225,27225,17,71
27226,27226,17,81
27227,27227,17,55
27228,27228,17,73
27229,27229,18,25
27230,27230,18,59
27231,27231,18,47
27232,27232,18,57
27233,27233,19,68
27234,27234,19,127
27235,27235,19,33
27236,27236,19,60
27237,27237,20,65
27238,27238,20,37
27239,27239,20,49
27240,27240,20,43
27241,27241,21,53
27242,27242,21,52
27243,27243,21,44
27244,27244,21,73
27245,27245,22,99
27246,27246,22,153
27247,27247,22,31
27248,27248,22,37
27249,27249,23,50
27250,27250,23,71
27251,27251,23,25
27252,27252,23,19
27253,27253,24,123
27254,27254,24,57
27255,27255,24,79
27256,27256,24,57
27257,27257,25,70
27258,27258,25,58
27259,27259,25,28
27260,27260,25,38
27261,27261,26,96
27262,27262,26,51
27263,27263,26,39
27264,27264,26,60
27265,27265,27,56
27266,27266,27,72
27267,27267,27,26
27268,27268,27,21
27269,27269,28,23
27270,27270,28,43
27271,27271,28,38
27272,27272,28,106
27273,27273,29,36
27274,27274,29,47
27275,27275,29,59
27276,27276,29,43
27277,27277,30,50
27278,27278,30,55
27279,27279,30,34
27280,27280,30,51
27281,27281,31,60
27282,27282,31,45
27283,27283,31,97
27284,27284,31,85
27285,27285,32,58
27286,27286,32,53
27287,27287,32,64
27288,27288,32,61
27289,27289,33,67
27290,27290,33,49
27291,27291,33,66
27292,27292,33,51
27293,27293,34,45
27294,27294,34,54
27295,27295,34,26
27296,27296,34,28
27297,27297,35,80
27298,27298,35,76
27299,27299,35,51
27300,27300,35,75
27301,27301,1,75
27302,27302,1,30
27303,27303,1,19
27304,27304,1,33
27305,27305,2,18
27306,27306,2,29
27307,27307,2,23
27308,27308,2,37
27309,27309,3,19
27310,27310,3,44
27311,27311,3,29
27312,27312,3,14
27313,27313,4,41
27314,27314,4,40
27315,27315,4,32
27316,27316,4,40
27317,27317,5,60
27318,27318,5,42
27319,27319,5,14
27320,27320,5,16
27321,27321,6,34
27322,27322,6,56
27323,27323,6,35
27324,27324,6,63
27325,27325,7,51
27326,27326,7,22
27327,27327,7,20
27328,27328,7,24
27329,27329,8,44
27330,27330,8,32
27331,27331,8,22
27332,27332,8,23
27333,27333,9,24
27334,27334,9,34
27335,27335,9,39
27336,27336,9,24
27337,27337,10,41
27338,27338,10,28
27339,27339,10,24
27340,27340,10,21
27341,27341,11,68
27342,27342,11,36
27343,27343,11,14
27344,27344,11,16
27345,27345,12,16
27346,27346,12,19
27347,27347,12,23
27348,27348,12,44
27349,27349,13,39
27350,27350,13,22
27351,27351,13,12
27352,27352,13,19
27353,27353,14,54
27354,27354,14,28
27355,27355,14,41
27356,27356,14,31
27357,27357,15,38
27358,27358,15,10
27359,27359,15,21
27360,27360,15,19
27361,27361,16,25
27362,27362,16,20
27363,27363,16,27
27364,27364,16,23
27365,27365,17,53
27366,27366,17,37
27367,27367,17,25
27368,27368,17,20
27369,27369,18,24
27370,27370,18,18
27371,27371,18,19
27372,27372,18,33
27373,27373,19,39
27374,27374,19,21
27375,27375,19,26
27376,27376,19,59
27377,27377,20,24
27378,27378,20,21
27379,27379,20,15
27380,27380,20,39
27381,27381,21,31
27382,27382,21,29
27383,27383,21,21
27384,27384,21,43
27385,27385,22,49
27386,27386,22,23
27387,27387,22,15
27388,27388,22,29
27389,27389,23,52
27390,27390,23,31
27391,27391,23,26
27392,27392,23,33
27393,27393,24,24
27394,27394,24,18
27395,27395,24,22
27396,27396,24,60
27397,27397,25,57
27398,27398,25,21
27399,27399,25,16
27400,27400,25,38
27401,27401,26,69
27402,27402,26,18
27403,27403,26,20
27404,27404,26,38
27405,27405,27,26
27406,27406,27,24
27407,27407,27,27
27408,27408,27,20
27409,27409,28,24
27410,27410,28,39
27411,27411,28,16
27412,27412,28,15
27413,27413,29,23
27414,27414,29,6
27415,27415,29,25
27416,27416,29,48
27417,27417,30,41
27418,27418,30,8
27419,27419,30,13
27420,27420,30,43
27421,27421,31,51
27422,27422,31,28
27423,27423,31,26
27424,27424,31,21
27425,27425,32,35
27426,27426,32,48
27427,27427,32,18
27428,27428,32,39
27429,27429,33,30
27430,27430,33,23
27431,27431,33,30
27432,27432,33,44
27433,27433,34,43
27434,27434,34,21
27435,27435,34,50
27436,27436,34,30
27437,27437,35,36
27438,27438,35,25
27439,27439,35,34
27440,27440,35,30
27441,27441,1,36
27442,27442,1,21
27443,27443,1,20
27444,27444,1,30
27445,27445,2,40
27446,27446,2,29
27447,27447,2,15
27448,27448,2,28
27449,27449,3,71
27450,27450,3,15
27451,27451,3,20
27452,27452,3,53
27453,27453,4,46
27454,27454,4,35
27455,27455,4,34
27456,27456,4,32
27457,27457,5,30
27458,27458,5,39
27459,27459,5,21
27460,27460,5,25
27461,27461,6,24
27462,27462,6,58
27463,27463,6,28
27464,27464,6,27
27465,27465,7,56
27466,27466,7,20
27467,27467,7,19
27468,27468,7,47
27469,27469,8,50
27470,27470,8,26
27471,27471,8,28
27472,27472,8,55
27473,27473,9,29
27474,27474,9,26
27475,27475,9,28
27476,27476,9,35
27477,27477,10,43
27478,27478,10,32
27479,27479,10,37
27480,27480,10,21
27481,27481,11,24
27482,27482,11,17
27483,27483,11,15
27484,27484,11,37
27485,27485,12,34
27486,27486,12,20
27487,27487,12,13
27488,27488,12,16
27489,27489,13,29
27490,27490,13,45
27491,27491,13,11
27492,27492,13,33
27493,27493,14,19
27494,27494,14,27
27495,27495,14,25
27496,27496,14,28
27497,27497,15,30
27498,27498,15,48
27499,27499,15,19
27500,27500,15,19
27501,27501,16,42
27502,27502,16,23
27503,27503,16,21
27504,27504,16,21
27505,27505,17,52
27506,27506,17,21
27507,27507,17,19
27508,27508,17,28
27509,27509,18,50
27510,27510,18,47
27511,27511,18,11
27512,27512,18,37
27513,27513,19,31
27514,27514,19,19
27515,27515,19,35
27516,27516,19,59
27517,27517,20,55
27518,27518,20,34
27519,27519,20,13
27520,27520,20,43
27521,27521,21,11
27522,27522,21,21
27523,27523,21,7
27524,27524,21,24
27525,27525,22,60
27526,27526,22,44
27527,27527,22,17
27528,27528,22,51
27529,27529,23,38
27530,27530,23,27
27531,27531,23,25
27532,27532,23,60
27533,27533,24,39
27534,27534,24,38
27535,27535,24,40
27536,27536,24,42
27537,27537,25,35
27538,27538,25,48
27539,27539,25,18
27540,27540,25,25
27541,27541,26,34
27542,27542,26,21
27543,27543,26,20
27544,27544,26,34
27545,27545,27,29
27546,27546,27,19
27547,27547,27,23
27548,27548,27,33
27549,27549,28,45
27550,27550,28,43
27551,27551,28,27
27552,27552,28,51
27553,27553,29,26
27554,27554,29,30
27555,27555,29,15
27556,27556,29,46
27557,27557,30,44
27558,27558,30,40
27559,27559,30,26
27560,27560,30,20
27561,27561,31,66
27562,27562,31,19
27563,27563,31,9
27564,27564,31,29
27565,27565,32,36
27566,27566,32,19
27567,27567,32,24
27568,27568,32,26
27569,27569,33,54
27570,27570,33,22
27571,27571,33,21
27572,27572,33,37
27573,27573,34,40
27574,27574,34,24
27575,27575,34,20
27576,27576,34,47
27577,27577,35,49
27578,27578,35,42
27579,27579,35,32
27580,27580,35,44
27581,27581,1,88
27582,27582,1,65
27583,27583,1,108
27584,27584,1,100
27585,27585,2,165
27586,27586,2,57
27587,27587,2,56
27588,27588,2,51
27589,27589,3,137
27590,27590,3,64
27591,27591,3,103
27592,27592,3,114
27593,27593,4,118
27594,27594,4,100
27595,27595,4,106
27596,27596,4,70
27597,27597,5,80
27598,27598,5,49
27599,27599,5,114
27600,27600,5,74
27601,27601,6,224
27602,27602,6,177
27603,27603,6,38
27604,27604,6,192
27605,27605,7,177
27606,27606,7,87
27607,27607,7,67
27608,27608,7,79
27609,27609,8,110
27610,27610,8,73
27611,27611,8,50
27612,27612,8,122
27613,27613,9,97
27614,27614,9,137
27615,27615,9,121
27616,27616,9,149
27617,27617,10,170
27618,27618,10,177
27619,27619,10,80
27620,27620,10,116
27621,27621,11,181
27622,27622,11,35
27623,27623,11,59
27624,27624,11,121
27625,27625,12,91
27626,27626,12,152
27627,27627,12,52
27628,27628,12,75
27629,27629,13,134
27630,27630,13,18
27631,27631,13,61
27632,27632,13,122
27633,27633,14,113
27634,27634,14,187
27635,27635,14,111
27636,27636,14,111
27637,27637,15,156
27638,27638,15,94
27639,27639,15,48
27640,27640,15,47
27641,27641,16,132
27642,27642,16,51
27643,27643,16,53
27644,27644,16,60
27645,27645,17,88
27646,27646,17,54
27647,27647,17,70
27648,27648,17,116
27649,27649,18,143
27650,27650,18,106
27651,27651,18,85
27652,27652,18,114
27653,27653,19,70
27654,27654,19,46
27655,27655,19,52
27656,27656,19,127
27657,27657,20,108
27658,27658,20,86
27659,27659,20,90
27660,27660,20,90
27661,27661,21,111
27662,27662,21,138
27663,27663,21,52
27664,27664,21,133
27665,27665,22,167
27666,27666,22,96
27667,27667,22,86
27668,27668,22,74
27669,27669,23,157
27670,27670,23,57
27671,27671,23,51
27672,27672,23,79
27673,27673,24,184
27674,27674,24,51
27675,27675,24,64
27676,27676,24,46
27677,27677,25,135
27678,27678,25,79
27679,27679,25,43
27680,27680,25,101
27681,27681,26,188
27682,27682,26,80
27683,27683,26,33
27684,27684,26,94
27685,27685,27,55
27686,27686,27,86
27687,27687,27,38
27688,27688,27,110
27689,27689,28,70
27690,27690,28,108
27691,27691,28,42
27692,27692,28,84
27693,27693,29,103
27694,27694,29,53
27695,27695,29,90
27696,27696,29,36
27697,27697,30,105
27698,27698,30,183
27699,27699,30,24
27700,27700,30,105
27701,27701,31,128
27702,27702,31,68
27703,27703,31,69
27704,27704,31,131
27705,27705,32,77
27706,27706,32,41
27707,27707,32,67
27708,27708,32,66
27709,27709,33,123
27710,27710,33,84
27711,27711,33,46
27712,27712,33,87
27713,27713,34,116
27714,27714,34,42
27715,27715,34,130
27716,27716,34,116
27717,27717,35,71
27718,27718,35,106
27719,27719,35,71
27720,27720,35,124
27721,27721,1,97
27722,27722,1,88
27723,27723,1,106
27724,27724,1,75
27725,27725,2,184
27726,27726,2,141
27727,27727,2,53
27728,27728,2,73
27729,27729,3,136
27730,27730,3,73
27731,27731,3,153
27732,27732,3,108
27733,27733,4,36
27734,27734,4,96
27735,27735,4,42
27736,27736,4,151
27737,27737,5,86
27738,27738,5,70
27739,27739,5,40
27740,27740,5,132
27741,27741,6,191
27742,27742,6,58
27743,27743,6,39
27744,27744,6,116
27745,27745,7,163
27746,27746,7,75
27747,27747,7,74
27748,27748,7,145
27749,27749,8,180
27750,27750,8,111
27751,27751,8,75
27752,27752,8,75
27753,27753,9,102
27754,27754,9,47
27755,27755,9,104
27756,27756,9,56
27757,27757,10,244
27758,27758,10,118
27759,27759,10,102
27760,27760,10,121
27761,27761,11,114
27762,27762,11,169
27763,27763,11,93
27764,27764,11,72
27765,27765,12,152
27766,27766,12,122
27767,27767,12,27
27768,27768,12,47
27769,27769,13,211
27770,27770,13,120
27771,27771,13,81
27772,27772,13,147
27773,27773,14,155
27774,27774,14,132
27775,27775,14,53
27776,27776,14,74
27777,27777,15,127
27778,27778,15,80
27779,27779,15,67
27780,27780,15,63
27781,27781,16,118
27782,27782,16,115
27783,27783,16,88
27784,27784,16,153
27785,27785,17,166
27786,27786,17,57
27787,27787,17,52
27788,27788,17,193
27789,27789,18,71
27790,27790,18,151
27791,27791,18,56
27792,27792,18,113
27793,27793,19,304
27794,27794,19,190
27795,27795,19,88
27796,27796,19,85
27797,27797,20,118
27798,27798,20,70
27799,27799,20,70
27800,27800,20,63
27801,27801,21,166
27802,27802,21,34
27803,27803,21,52
27804,27804,21,179
27805,27805,22,74
27806,27806,22,144
27807,27807,22,28
27808,27808,22,191
27809,27809,23,125
27810,27810,23,207
27811,27811,23,83
27812,27812,23,166
27813,27813,24,86
27814,27814,24,73
27815,27815,24,37
27816,27816,24,77
27817,27817,25,216
27818,27818,25,138
27819,27819,25,109
27820,27820,25,117
27821,27821,26,163
27822,27822,26,222
27823,27823,26,57
27824,27824,26,66
27825,27825,27,128
27826,27826,27,104
27827,27827,27,51
27828,27828,27,112
27829,27829,28,243
27830,27830,28,158
27831,27831,28,48
27832,27832,28,121
27833,27833,29,104
27834,27834,29,119
27835,27835,29,46
27836,27836,29,44
27837,27837,30,157
27838,27838,30,65
27839,27839,30,88
27840,27840,30,155
27841,27841,31,143
27842,27842,31,43
27843,27843,31,98
27844,27844,31,88
27845,27845,32,125
27846,27846,32,65
27847,27847,32,111
27848,27848,32,90
27849,27849,33,156
27850,27850,33,79
27851,27851,33,64
27852,27852,33,73
27853,27853,34,157
27854,27854,34,112
27855,27855,34,62
27856,27856,34,99
27857,27857,35,156
27858,27858,35,68
27859,27859,35,43
27860,27860,35,152
27861,27861,1,164
27862,27862,1,97
27863,27863,1,97
27864,27864,1,185
27865,27865,2,88
27866,27866,2,60
27867,27867,2,90
27868,27868,2,79
27869,27869,3,136
27870,27870,3,97
27871,27871,3,93
27872,27872,3,81
27873,27873,4,310
27874,27874,4,46
27875,27875,4,51
27876,27876,4,86
27877,27877,5,111
27878,27878,5,96
27879,27879,5,26
27880,27880,5,63
27881,27881,6,175
27882,27882,6,106
27883,27883,6,72
27884,27884,6,125
27885,27885,7,122
27886,27886,7,76
27887,27887,7,203
27888,27888,7,118
27889,27889,8,42
27890,27890,8,146
27891,27891,8,60
27892,27892,8,133
27893,27893,9,201
27894,27894,9,101
27895,27895,9,110
27896,27896,9,119
27897,27897,10,147
27898,27898,10,164
27899,27899,10,81
27900,27900,10,125
27901,27901,11,221
27902,27902,11,67
27903,27903,11,37
27904,27904,11,127
27905,27905,12,166
27906,27906,12,77
27907,27907,12,78
27908,27908,12,182
27909,27909,13,121
27910,27910,13,89
27911,27911,13,116
27912,27912,13,144
27913,27913,14,147
27914,27914,14,150
27915,27915,14,85
27916,27916,14,119
27917,27917,15,156
27918,27918,15,66
27919,27919,15,101
27920,27920,15,94
27921,27921,16,131
27922,27922,16,136
27923,27923,16,67
27924,27924,16,140
27925,27925,17,259
27926,27926,17,86
27927,27927,17,108
27928,27928,17,174
27929,27929,18,181
27930,27930,18,108
27931,27931,18,62
27932,27932,18,69
27933,27933,19,80
27934,27934,19,61
27935,27935,19,138
27936,27936,19,138
27937,27937,20,312
27938,27938,20,61
27939,27939,20,86
27940,27940,20,135
27941,27941,21,113
27942,27942,21,124
27943,27943,21,136
27944,27944,21,201
27945,27945,22,161
27946,27946,22,107
27947,27947,22,60
27948,27948,22,111
27949,27949,23,147
27950,27950,23,173
27951,27951,23,60
27952,27952,23,205
27953,27953,24,95
27954,27954,24,88
27955,27955,24,55
27956,27956,24,100
27957,27957,25,113
27958,27958,25,138
27959,27959,25,82
27960,27960,25,162
27961,27961,26,113
27962,27962,26,95
27963,27963,26,76
27964,27964,26,160
27965,27965,27,146
27966,27966,27,99
27967,27967,27,115
27968,27968,27,75
27969,27969,28,230
27970,27970,28,94
27971,27971,28,80
27972,27972,28,127
27973,27973,29,148
27974,27974,29,89
27975,27975,29,43
27976,27976,29,208
27977,27977,30,136
27978,27978,30,136
27979,27979,30,47
27980,27980,30,98
27981,27981,31,64
27982,27982,31,186
27983,27983,31,173
27984,27984,31,108
27985,27985,32,159
27986,27986,32,93
27987,27987,32,133
27988,27988,32,181
27989,27989,33,184
27990,27990,33,61
27991,27991,33,72
27992,27992,33,88
27993,27993,34,181
27994,27994,34,220
27995,27995,34,123
27996,27996,34,124
27997,27997,35,174
27998,27998,35,80
27999,27999,35,70
28000,28000,35,134
28001,28001,1,178
28002,28002,1,147
28003,28003,1,186
28004,28004,1,212
28005,28005,2,166
28006,28006,2,101
28007,28007,2,97
28008,28008,2,106
28009,28009,3,117
28010,28010,3,189
28011,28011,3,96
28012,28012,3,175
28013,28013,4,175
28014,28014,4,149
28015,28015,4,100
28016,28016,4,258
28017,28017,5,179
28018,28018,5,277
28019,28019,5,211
28020,28020,5,190
28021,28021,6,173
28022,28022,6,88
28023,28023,6,138
28024,28024,6,243
28025,28025,7,216
28026,28026,7,128
28027,28027,7,56
28028,28028,7,310
28029,28029,8,97
28030,28030,8,133
28031,28031,8,93
28032,28032,8,100
28033,28033,9,180
28034,28034,9,105
28035,28035,9,120
28036,28036,9,135
28037,28037,10,159
28038,28038,10,190
28039,28039,10,159
28040,28040,10,237
28041,28041,11,200
28042,28042,11,59
28043,28043,11,141
28044,28044,11,280
28045,28045,12,133
28046,28046,12,104
28047,28047,12,76
28048,28048,12,123
28049,28049,13,117
28050,28050,13,124
28051,28051,13,111
28052,28052,13,155
28053,28053,14,168
28054,28054,14,163
28055,28055,14,212
28056,28056,14,178
28057,28057,15,281
28058,28058,15,121
28059,28059,15,147
28060,28060,15,188
28061,28061,16,339
28062,28062,16,108
28063,28063,16,71
28064,28064,16,177
28065,28065,17,174
28066,28066,17,107
28067,28067,17,84
28068,28068,17,134
28069,28069,18,301
28070,28070,18,151
28071,28071,18,128
28072,28072,18,131
28073,28073,19,59
28074,28074,19,204
28075,28075,19,130
28076,28076,19,225
28077,28077,20,291
28078,28078,20,131
28079,28079,20,82
28080,28080,20,255
28081,28081,21,82
28082,28082,21,150
28083,28083,21,93
28084,28084,21,87
28085,28085,22,172
28086,28086,22,159
28087,28087,22,41
28088,28088,22,245
28089,28089,23,120
28090,28090,23,99
28091,28091,23,101
28092,28092,23,72
28093,28093,24,277
28094,28094,24,114
28095,28095,24,80
28096,28096,24,118
28097,28097,25,196
28098,28098,25,294
28099,28099,25,138
28100,28100,25,78
28101,28101,26,213
28102,28102,26,192
28103,28103,26,47
28104,28104,26,124
28105,28105,27,198
28106,28106,27,337
28107,28107,27,59
28108,28108,27,124
28109,28109,28,137
28110,28110,28,107
28111,28111,28,97
28112,28112,28,133
28113,28113,29,251
28114,28114,29,245
28115,28115,29,100
28116,28116,29,147
28117,28117,30,198
28118,28118,30,98
28119,28119,30,47
28120,28120,30,130
28121,28121,31,225
28122,28122,31,128
28123,28123,31,250
28124,28124,31,270
28125,28125,32,266
28126,28126,32,145
28127,28127,32,172
28128,28128,32,144
28129,28129,33,234
28130,28130,33,177
28131,28131,33,82
28132,28132,33,289
28133,28133,34,84
28134,28134,34,162
28135,28135,34,127
28136,28136,34,220
28137,28137,35,227
28138,28138,35,135
28139,28139,35,126
28140,28140,35,111
28141,28141,1,157
28142,28142,1,95
28143,28143,1,77
28144,28144,1,124
28145,28145,2,184
28146,28146,2,114
28147,28147,2,90
28148,28148,2,105
28149,28149,3,215
28150,28150,3,168
28151,28151,3,158
28152,28152,3,147
28153,28153,4,185
28154,28154,4,86
28155,28155,4,141
28156,28156,4,243
28157,28157,5,174
28158,28158,5,162
28159,28159,5,97
28160,28160,5,109
28161,28161,6,175
28162,28162,6,115
