id,branchId,flowerId,sourceOrderId,quantity,shippedAt
40986,2,27,40986,21,2026-05-17
40995,3,29,40995,6,2026-05-17
41017,1,35,41017,9,2026-05-17
41020,4,35,41020,49,2026-05-17
41032,4,3,41032,11,2026-05-18
41135,3,29,41135,2,2026-05-18
41157,1,35,41157,3,2026-05-18
41440,4,35,41440,25,2026-05-20
41580,4,35,41580,8,2026-05-21
41654,2,19,41654,8,2026-05-22
41794,2,19,41794,41,2026-05-23
41857,1,35,41857,19,2026-05-23
41882,2,6,41882,1,2026-05-24
41910,2,13,41910,7,2026-05-24
41936,4,19,41936,33,2026-05-24
41975,3,29,41975,13,2026-05-24
41997,1,35,41997,34,2026-05-24
42000,4,35,42000,39,2026-05-24
42772,4,18,42772,36,2026-05-30
42774,2,19,42774,9,2026-05-30
42890,2,13,42890,16,2026-05-31
42912,4,18,42912,54,2026-05-31
42914,2,19,42914,16,2026-05-31
42916,4,19,42916,62,2026-05-31
42955,3,29,42955,5,2026-05-31
43095,3,29,43095,1,2026-06-01
43795,3,29,43795,8,2026-06-06
43935,3,29,43935,24,2026-06-07
44682,2,6,44682,4,2026-06-13
44812,4,3,44812,19,2026-06-14
44822,2,6,44822,61,2026-06-14
44915,3,29,44915,7,2026-06-14
45055,3,29,45055,4,2026-06-15
45802,2,6,45802,43,2026-06-21
45811,3,8,45811,12,2026-06-21
45951,3,8,45951,9,2026-06-22
46511,3,8,46511,3,2026-06-26
46651,3,8,46651,8,2026-06-27
47771,3,8,47771,24,2026-07-05
47911,3,8,47911,8,2026-07-06
48006,2,32,48006,4,2026-07-06
48191,3,8,48191,17,2026-07-08
48471,3,8,48471,1,2026-07-10
48611,3,8,48611,19,2026-07-11
48706,2,32,48706,12,2026-07-11
48751,3,8,48751,14,2026-07-12
48860,4,35,48860,6,2026-07-12
48986,2,32,48986,11,2026-07-13
49126,2,32,49126,13,2026-07-14
49635,3,19,49635,5,2026-07-18
49700,4,35,49700,39,2026-07-18
49775,3,19,49775,20,2026-07-19
49826,2,32,49826,41,2026-07-19
49840,4,35,49840,22,2026-07-19
49915,3,19,49915,5,2026-07-20
50562,2,6,50562,17,2026-07-25
50580,4,10,50580,72,2026-07-25
50702,2,6,50702,25,2026-07-26
50842,2,6,50842,28,2026-07-27
51402,2,6,51402,6,2026-07-31
51542,2,6,51542,58,2026-08-01
51682,2,6,51682,33,2026-08-02
51822,2,6,51822,22,2026-08-03
51840,4,10,51840,7,2026-08-03
51859,3,15,51859,9,2026-08-03
51962,2,6,51962,18,2026-08-04
51980,4,10,51980,79,2026-08-04
51999,3,15,51999,13,2026-08-04
52102,2,6,52102,46,2026-08-05
52105,1,7,52105,43,2026-08-05
52120,4,10,52120,46,2026-08-05
52139,3,15,52139,17,2026-08-05
52198,2,30,52198,14,2026-08-05
52206,2,32,52206,10,2026-08-05
52207,3,32,52207,17,2026-08-05
52240,4,5,52240,26,2026-08-06
52242,2,6,52242,52,2026-08-06
52245,1,7,52245,56,2026-08-06
52260,4,10,52260,44,2026-08-06
52279,3,15,52279,36,2026-08-06
52289,1,18,52289,28,2026-08-06
52290,2,18,52290,2,2026-08-06
52326,2,27,52326,4,2026-08-06
52338,2,30,52338,38,2026-08-06
52346,2,32,52346,28,2026-08-06
52347,3,32,52347,30,2026-08-06
52360,4,35,52360,12,2026-08-06
52374,2,4,52374,24,2026-08-07
52380,4,5,52380,63,2026-08-07
52382,2,6,52382,30,2026-08-07
52385,1,7,52385,40,2026-08-07
52398,2,10,52398,27,2026-08-07
52400,4,10,52400,35,2026-08-07
52419,3,15,52419,24,2026-08-07
52429,1,18,52429,27,2026-08-07
52430,2,18,52430,73,2026-08-07
52440,4,20,52440,29,2026-08-07
52466,2,27,52466,29,2026-08-07
52478,2,30,52478,50,2026-08-07
52486,2,32,52486,82,2026-08-07
52487,3,32,52487,33,2026-08-07
52496,4,34,52496,31,2026-08-07
52500,4,35,52500,48,2026-08-07
52505,1,2,52505,87,2026-08-08
52511,3,3,52511,3,2026-08-08
52514,2,4,52514,66,2026-08-08
52518,2,5,52518,32,2026-08-08
52520,4,5,52520,100,2026-08-08
52522,2,6,52522,61,2026-08-08
52525,1,7,52525,97,2026-08-08
52526,2,7,52526,8,2026-08-08
52531,3,8,52531,39,2026-08-08
52532,4,8,52532,17,2026-08-08
52536,4,9,52536,2,2026-08-08
52538,2,10,52538,80,2026-08-08
52540,4,10,52540,53,2026-08-08
52547,3,12,52547,26,2026-08-08
52549,1,13,52549,17,2026-08-08
52552,4,13,52552,52,2026-08-08
52559,3,15,52559,46,2026-08-08
52563,3,16,52563,17,2026-08-08
52568,4,17,52568,20,2026-08-08
52569,1,18,52569,54,2026-08-08
52570,2,18,52570,87,2026-08-08
52580,4,20,52580,51,2026-08-08
52586,2,22,52586,77,2026-08-08
52596,4,24,52596,31,2026-08-08
52605,1,27,52605,60,2026-08-08
52606,2,27,52606,65,2026-08-08
52618,2,30,52618,110,2026-08-08
52626,2,32,52626,70,2026-08-08
52627,3,32,52627,34,2026-08-08
52628,4,32,52628,52,2026-08-08
52634,2,34,52634,41,2026-08-08
52636,4,34,52636,53,2026-08-08
52638,2,35,52638,8,2026-08-08
52640,4,35,52640,34,2026-08-08
52645,1,2,52645,80,2026-08-09
52648,4,2,52648,9,2026-08-09
52651,3,3,52651,89,2026-08-09
52654,2,4,52654,42,2026-08-09
52658,2,5,52658,32,2026-08-09
52660,4,5,52660,52,2026-08-09
52662,2,6,52662,46,2026-08-09
52663,3,6,52663,29,2026-08-09
52665,1,7,52665,84,2026-08-09
52666,2,7,52666,32,2026-08-09
52671,3,8,52671,27,2026-08-09
52672,4,8,52672,67,2026-08-09
52675,3,9,52675,9,2026-08-09
52676,4,9,52676,108,2026-08-09
52678,2,10,52678,73,2026-08-09
52680,4,10,52680,70,2026-08-09
52681,1,11,52681,53,2026-08-09
52682,2,11,52682,21,2026-08-09
52687,3,12,52687,40,2026-08-09
52689,1,13,52689,93,2026-08-09
52692,4,13,52692,90,2026-08-09
52695,3,14,52695,75,2026-08-09
52697,1,15,52697,55,2026-08-09
52699,3,15,52699,35,2026-08-09
52703,3,16,52703,31,2026-08-09
52705,1,17,52705,35,2026-08-09
52708,4,17,52708,44,2026-08-09
52709,1,18,52709,123,2026-08-09
52710,2,18,52710,69,2026-08-09
52712,4,18,52712,118,2026-08-09
52714,2,19,52714,79,2026-08-09
52715,3,19,52715,24,2026-08-09
52719,3,20,52719,44,2026-08-09
52720,4,20,52720,90,2026-08-09
52726,2,22,52726,48,2026-08-09
52730,2,23,52730,36,2026-08-09
52736,4,24,52736,140,2026-08-09
52745,1,27,52745,69,2026-08-09
52746,2,27,52746,82,2026-08-09
52751,3,28,52751,27,2026-08-09
52753,1,29,52753,101,2026-08-09
52755,3,29,52755,29,2026-08-09
52756,4,29,52756,99,2026-08-09
52758,2,30,52758,62,2026-08-09
52766,2,32,52766,45,2026-08-09
52767,3,32,52767,42,2026-08-09
52768,4,32,52768,75,2026-08-09
52774,2,34,52774,82,2026-08-09
52776,4,34,52776,37,2026-08-09
52778,2,35,52778,50,2026-08-09
52779,3,35,52779,31,2026-08-09
52780,4,35,52780,59,2026-08-09
52781,1,1,52781,1,2026-08-10
52784,4,1,52784,19,2026-08-10
52785,1,2,52785,43,2026-08-10
52788,4,2,52788,47,2026-08-10
52791,3,3,52791,20,2026-08-10
52794,2,4,52794,40,2026-08-10
52795,3,4,52795,2,2026-08-10
52797,1,5,52797,53,2026-08-10
52798,2,5,52798,22,2026-08-10
52800,4,5,52800,32,2026-08-10
52801,1,6,52801,34,2026-08-10
52802,2,6,52802,30,2026-08-10
52803,3,6,52803,29,2026-08-10
52805,1,7,52805,64,2026-08-10
52806,2,7,52806,26,2026-08-10
52811,3,8,52811,26,2026-08-10
52812,4,8,52812,73,2026-08-10
52815,3,9,52815,35,2026-08-10
52816,4,9,52816,30,2026-08-10
52818,2,10,52818,20,2026-08-10
52820,4,10,52820,66,2026-08-10
52821,1,11,52821,58,2026-08-10
52822,2,11,52822,52,2026-08-10
52827,3,12,52827,8,2026-08-10
52829,1,13,52829,28,2026-08-10
52832,4,13,52832,42,2026-08-10
52834,2,14,52834,13,2026-08-10
52835,3,14,52835,28,2026-08-10
52837,1,15,52837,87,2026-08-10
52838,2,15,52838,22,2026-08-10
52839,3,15,52839,54,2026-08-10
52840,4,15,52840,10,2026-08-10
52843,3,16,52843,37,2026-08-10
52845,1,17,52845,39,2026-08-10
52848,4,17,52848,52,2026-08-10
52849,1,18,52849,38,2026-08-10
52850,2,18,52850,62,2026-08-10
52852,4,18,52852,48,2026-08-10
52854,2,19,52854,21,2026-08-10
52855,3,19,52855,44,2026-08-10
52859,3,20,52859,30,2026-08-10
52860,4,20,52860,47,2026-08-10
52866,2,22,52866,56,2026-08-10
52870,2,23,52870,37,2026-08-10
52872,4,23,52872,32,2026-08-10
52873,1,24,52873,9,2026-08-10
52876,4,24,52876,36,2026-08-10
52877,1,25,52877,54,2026-08-10
52884,4,26,52884,7,2026-08-10
52885,1,27,52885,64,2026-08-10
52886,2,27,52886,74,2026-08-10
52891,3,28,52891,25,2026-08-10
52893,1,29,52893,90,2026-08-10
52894,2,29,52894,14,2026-08-10
52895,3,29,52895,22,2026-08-10
52896,4,29,52896,40,2026-08-10
52897,1,30,52897,21,2026-08-10
52898,2,30,52898,21,2026-08-10
52899,3,30,52899,3,2026-08-10
52900,4,30,52900,9,2026-08-10
52906,2,32,52906,44,2026-08-10
52907,3,32,52907,30,2026-08-10
52908,4,32,52908,42,2026-08-10
52911,3,33,52911,36,2026-08-10
52912,4,33,52912,17,2026-08-10
52914,2,34,52914,30,2026-08-10
52916,4,34,52916,39,2026-08-10
52918,2,35,52918,25,2026-08-10
52919,3,35,52919,21,2026-08-10
52920,4,35,52920,22,2026-08-10
52921,1,1,52921,36,2026-08-11
52924,4,1,52924,47,2026-08-11
52925,1,2,52925,43,2026-08-11
52927,3,2,52927,27,2026-08-11
52928,4,2,52928,30,2026-08-11
52929,1,3,52929,51,2026-08-11
52931,3,3,52931,34,2026-08-11
52934,2,4,52934,17,2026-08-11
52935,3,4,52935,29,2026-08-11
52936,4,4,52936,51,2026-08-11
52937,1,5,52937,45,2026-08-11
52938,2,5,52938,33,2026-08-11
52940,4,5,52940,31,2026-08-11
52941,1,6,52941,58,2026-08-11
52942,2,6,52942,32,2026-08-11
52943,3,6,52943,24,2026-08-11
52945,1,7,52945,41,2026-08-11
52946,2,7,52946,31,2026-08-11
52951,3,8,52951,25,2026-08-11
52952,4,8,52952,49,2026-08-11
52954,2,9,52954,7,2026-08-11
52955,3,9,52955,28,2026-08-11
52956,4,9,52956,31,2026-08-11
52958,2,10,52958,46,2026-08-11
52960,4,10,52960,36,2026-08-11
52961,1,11,52961,33,2026-08-11
52962,2,11,52962,32,2026-08-11
52963,3,11,52963,7,2026-08-11
52966,2,12,52966,3,2026-08-11
52967,3,12,52967,33,2026-08-11
52969,1,13,52969,28,2026-08-11
52972,4,13,52972,49,2026-08-11
52974,2,14,52974,25,2026-08-11
52975,3,14,52975,15,2026-08-11
52977,1,15,52977,59,2026-08-11
52978,2,15,52978,28,2026-08-11
52979,3,15,52979,27,2026-08-11
52980,4,15,52980,71,2026-08-11
52983,3,16,52983,30,2026-08-11
52985,1,17,52985,44,2026-08-11
52988,4,17,52988,46,2026-08-11
52989,1,18,52989,36,2026-08-11
52990,2,18,52990,33,2026-08-11
52992,4,18,52992,33,2026-08-11
52993,1,19,52993,60,2026-08-11
52994,2,19,52994,35,2026-08-11
52995,3,19,52995,23,2026-08-11
52996,4,19,52996,7,2026-08-11
52999,3,20,52999,17,2026-08-11
53000,4,20,53000,31,2026-08-11
53002,2,21,53002,42,2026-08-11
53004,4,21,53004,39,2026-08-11
53006,2,22,53006,22,2026-08-11
53007,3,22,53007,43,2026-08-11
53010,2,23,53010,22,2026-08-11
53012,4,23,53012,55,2026-08-11
53013,1,24,53013,54,2026-08-11
53016,4,24,53016,40,2026-08-11
53017,1,25,53017,31,2026-08-11
53024,4,26,53024,33,2026-08-11
53025,1,27,53025,31,2026-08-11
53026,2,27,53026,42,2026-08-11
53027,3,27,53027,12,2026-08-11
53030,2,28,53030,17,2026-08-11
53031,3,28,53031,8,2026-08-11
53033,1,29,53033,41,2026-08-11
53034,2,29,53034,56,2026-08-11
53035,3,29,53035,50,2026-08-11
53036,4,29,53036,29,2026-08-11
53037,1,30,53037,48,2026-08-11
53038,2,30,53038,45,2026-08-11
53039,3,30,53039,65,2026-08-11
53040,4,30,53040,34,2026-08-11
53042,2,31,53042,8,2026-08-11
53045,1,32,53045,40,2026-08-11
53046,2,32,53046,33,2026-08-11
53047,3,32,53047,26,2026-08-11
53048,4,32,53048,63,2026-08-11
53051,3,33,53051,20,2026-08-11
53052,4,33,53052,17,2026-08-11
53054,2,34,53054,55,2026-08-11
53055,3,34,53055,37,2026-08-11
53056,4,34,53056,29,2026-08-11
53058,2,35,53058,26,2026-08-11
53059,3,35,53059,29,2026-08-11
53060,4,35,53060,81,2026-08-11
53061,1,1,53061,92,2026-08-12
53062,2,1,53062,80,2026-08-12
53064,4,1,53064,82,2026-08-12
53065,1,2,53065,88,2026-08-12
53066,2,2,53066,95,2026-08-12
53067,3,2,53067,29,2026-08-12
53068,4,2,53068,45,2026-08-12
53069,1,3,53069,60,2026-08-12
53070,2,3,53070,46,2026-08-12
53071,3,3,53071,25,2026-08-12
53073,1,4,53073,70,2026-08-12
53074,2,4,53074,68,2026-08-12
53075,3,4,53075,53,2026-08-12
53076,4,4,53076,83,2026-08-12
53077,1,5,53077,61,2026-08-12
53078,2,5,53078,45,2026-08-12
53079,3,5,53079,31,2026-08-12
53080,4,5,53080,42,2026-08-12
53081,1,6,53081,43,2026-08-12
53082,2,6,53082,57,2026-08-12
53083,3,6,53083,52,2026-08-12
53084,4,6,53084,44,2026-08-12
53085,1,7,53085,51,2026-08-12
53086,2,7,53086,56,2026-08-12
53087,3,7,53087,42,2026-08-12
53088,4,7,53088,31,2026-08-12
53090,2,8,53090,28,2026-08-12
53091,3,8,53091,28,2026-08-12
53092,4,8,53092,29,2026-08-12
53093,1,9,53093,78,2026-08-12
53094,2,9,53094,38,2026-08-12
53095,3,9,53095,41,2026-08-12
53096,4,9,53096,38,2026-08-12
53098,2,10,53098,59,2026-08-12
53100,4,10,53100,43,2026-08-12
53101,1,11,53101,119,2026-08-12
53102,2,11,53102,65,2026-08-12
53103,3,11,53103,40,2026-08-12
53105,1,12,53105,13,2026-08-12
53106,2,12,53106,64,2026-08-12
53107,3,12,53107,36,2026-08-12
53108,4,12,53108,16,2026-08-12
53109,1,13,53109,53,2026-08-12
53111,3,13,53111,59,2026-08-12
53112,4,13,53112,46,2026-08-12
53113,1,14,53113,33,2026-08-12
53114,2,14,53114,56,2026-08-12
53115,3,14,53115,84,2026-08-12
53116,4,14,53116,45,2026-08-12
53117,1,15,53117,107,2026-08-12
53118,2,15,53118,81,2026-08-12
53119,3,15,53119,23,2026-08-12
53120,4,15,53120,59,2026-08-12
53121,1,16,53121,41,2026-08-12
53122,2,16,53122,24,2026-08-12
53123,3,16,53123,37,2026-08-12
53124,4,16,53124,1,2026-08-12
53125,1,17,53125,74,2026-08-12
53127,3,17,53127,75,2026-08-12
53128,4,17,53128,44,2026-08-12
53129,1,18,53129,73,2026-08-12
53130,2,18,53130,27,2026-08-12
53131,3,18,53131,12,2026-08-12
53132,4,18,53132,51,2026-08-12
53133,1,19,53133,36,2026-08-12
53134,2,19,53134,31,2026-08-12
53135,3,19,53135,50,2026-08-12
53136,4,19,53136,29,2026-08-12
53138,2,20,53138,39,2026-08-12
53139,3,20,53139,55,2026-08-12
53140,4,20,53140,88,2026-08-12
53141,1,21,53141,14,2026-08-12
53142,2,21,53142,72,2026-08-12
53144,4,21,53144,81,2026-08-12
53146,2,22,53146,28,2026-08-12
53147,3,22,53147,37,2026-08-12
53149,1,23,53149,3,2026-08-12
53150,2,23,53150,38,2026-08-12
53152,4,23,53152,38,2026-08-12
53153,1,24,53153,94,2026-08-12
53154,2,24,53154,73,2026-08-12
53155,3,24,53155,6,2026-08-12
53156,4,24,53156,53,2026-08-12
53157,1,25,53157,67,2026-08-12
53159,3,25,53159,27,2026-08-12
53160,4,25,53160,32,2026-08-12
53161,1,26,53161,39,2026-08-12
53162,2,26,53162,51,2026-08-12
53164,4,26,53164,84,2026-08-12
53165,1,27,53165,97,2026-08-12
53166,2,27,53166,59,2026-08-12
53167,3,27,53167,65,2026-08-12
53168,4,27,53168,26,2026-08-12
53169,1,28,53169,54,2026-08-12
53170,2,28,53170,52,2026-08-12
53171,3,28,53171,45,2026-08-12
53172,4,28,53172,17,2026-08-12
53173,1,29,53173,43,2026-08-12
53174,2,29,53174,38,2026-08-12
53175,3,29,53175,41,2026-08-12
53176,4,29,53176,61,2026-08-12
53177,1,30,53177,79,2026-08-12
53178,2,30,53178,49,2026-08-12
53179,3,30,53179,22,2026-08-12
53180,4,30,53180,49,2026-08-12
53182,2,31,53182,38,2026-08-12
53184,4,31,53184,64,2026-08-12
53185,1,32,53185,60,2026-08-12
53186,2,32,53186,65,2026-08-12
53187,3,32,53187,9,2026-08-12
53188,4,32,53188,111,2026-08-12
53190,2,33,53190,71,2026-08-12
53191,3,33,53191,23,2026-08-12
53192,4,33,53192,45,2026-08-12
53194,2,34,53194,51,2026-08-12
53195,3,34,53195,43,2026-08-12
53196,4,34,53196,69,2026-08-12
53197,1,35,53197,51,2026-08-12
53198,2,35,53198,53,2026-08-12
53199,3,35,53199,71,2026-08-12
53200,4,35,53200,82,2026-08-12
