id,dailySaleId,flowerId,soldQuantity,damagedQuantity
20999,601,4,34,1
21000,601,5,13,0
21001,601,6,18,1
21002,601,7,36,2
21003,601,8,46,1
21004,601,9,38,1
21005,601,10,33,1
21006,601,11,28,1
21007,601,12,13,1
21008,601,13,39,2
21009,601,14,15,0
21010,601,15,8,0
21011,601,16,35,2
21012,601,17,32,1
21013,601,18,11,1
21014,601,19,27,0
21015,601,20,36,2
21016,601,21,23,1
21017,601,22,14,1
21018,601,23,30,1
21019,601,24,23,1
21020,601,25,15,0
21021,601,26,36,1
21022,601,27,19,0
21023,601,28,45,1
21024,601,29,25,0
21025,601,30,22,1
21026,601,31,17,0
21027,601,32,15,0
21028,601,33,32,1
21029,601,34,20,1
21030,601,35,59,1
21031,602,1,15,1
21032,602,2,44,2
21033,602,3,16,0
21034,602,4,15,1
21035,602,5,18,1
21036,602,6,12,1
21037,602,7,19,1
21038,602,8,20,1
21039,602,9,28,1
21040,602,10,12,1
21041,602,11,42,2
21042,602,12,19,0
21043,602,13,30,1
21044,602,14,13,1
21045,602,15,6,0
21046,602,16,12,1
21047,602,17,25,0
21048,602,18,17,0
21049,602,19,26,1
21050,602,20,27,1
21051,602,21,30,1
21052,602,22,17,1
21053,602,23,35,1
21054,602,24,13,1
21055,602,25,18,1
21056,602,26,15,0
21057,602,27,24,1
21058,602,28,16,0
21059,602,29,17,1
21060,602,30,15,1
21061,602,31,31,0
21062,602,32,17,1
21063,602,33,27,1
21064,602,34,7,0
21065,602,35,10,0
21066,603,1,8,0
21067,603,2,30,0
21068,603,3,39,1
21069,603,4,20,1
21070,603,5,37,1
21071,603,6,15,1
21072,603,7,14,1
21073,603,8,13,0
21074,603,9,6,0
21075,603,10,9,1
21076,603,11,32,1
21077,603,12,5,0
21078,603,13,3,0
21079,603,14,14,1
21080,603,15,13,0
21081,603,16,15,1
21082,603,17,25,1
21083,603,18,17,0
21084,603,19,28,1
21085,603,20,13,0
21086,603,21,16,0
21087,603,22,10,0
21088,603,23,25,1
21089,603,24,11,0
21090,603,25,32,1
21091,603,26,17,1
21092,603,27,10,0
21093,603,28,12,0
21094,603,29,16,1
21095,603,30,13,0
21096,603,31,35,2
21097,603,32,33,2
21098,603,33,13,0
21099,603,34,17,0
21100,603,35,21,1
21101,604,1,51,2
21102,604,2,43,1
21103,604,3,16,0
21104,604,4,26,1
21105,604,5,18,1
21106,604,6,20,1
21107,604,7,23,1
21108,604,8,20,1
21109,604,9,8,0
21110,604,10,37,1
21111,604,11,20,1
21112,604,12,38,2
21113,604,13,24,1
21114,604,14,25,1
21115,604,15,33,1
21116,604,16,9,0
21117,604,17,14,1
21118,604,18,20,1
21119,604,19,10,0
21120,604,20,9,0
21121,604,21,40,1
21122,604,22,21,1
21123,604,23,28,0
21124,604,24,25,1
21125,604,25,19,1
21126,604,26,35,1
21127,604,27,32,1
21128,604,28,13,0
21129,604,29,10,1
21130,604,30,15,1
21131,604,31,32,2
21132,604,32,17,0
21133,604,33,12,1
21134,604,34,34,2
21135,604,35,13,0
21136,605,1,25,1
21137,605,2,23,1
21138,605,3,21,0
21139,605,4,49,3
21140,605,5,21,1
21141,605,6,20,1
21142,605,7,32,2
21143,605,8,21,0
21144,605,9,28,1
21145,605,10,16,1
21146,605,11,29,0
21147,605,12,41,2
21148,605,13,23,0
21149,605,14,40,2
21150,605,15,15,0
21151,605,16,20,1
21152,605,17,19,1
21153,605,18,14,0
21154,605,19,24,1
21155,605,20,42,2
21156,605,21,36,2
21157,605,22,32,1
21158,605,23,20,0
21159,605,24,32,1
21160,605,25,19,1
21161,605,26,41,2
21162,605,27,23,0
21163,605,28,24,0
21164,605,29,7,0
21165,605,30,30,2
21166,605,31,33,1
21167,605,32,39,2
21168,605,33,26,0
21169,605,34,32,0
21170,605,35,30,1
21171,606,1,13,1
21172,606,2,33,2
21173,606,3,53,1
21174,606,4,27,1
21175,606,5,18,1
21176,606,6,47,2
21177,606,7,27,0
21178,606,8,13,0
21179,606,9,25,0
21180,606,10,37,2
21181,606,11,18,1
21182,606,12,12,1
21183,606,13,21,1
21184,606,14,36,0
21185,606,15,14,1
21186,606,16,20,0
21187,606,17,18,0
21188,606,18,21,1
21189,606,19,15,1
21190,606,20,10,0
21191,606,21,31,1
21192,606,22,14,0
21193,606,23,30,1
21194,606,24,14,1
21195,606,25,41,2
21196,606,26,16,1
21197,606,27,8,0
21198,606,28,7,0
21199,606,29,17,0
21200,606,30,31,1
21201,606,31,20,1
21202,606,32,14,1
21203,606,33,29,0
21204,606,34,15,0
21205,606,35,5,0
21206,607,1,14,1
21207,607,2,21,0
21208,607,3,14,0
21209,607,4,20,1
21210,607,5,16,1
21211,607,6,33,1
21212,607,7,10,0
21213,607,8,6,0
21214,607,9,10,1
21215,607,10,22,1
21216,607,11,16,1
21217,607,12,13,0
21218,607,13,36,1
21219,607,14,33,1
21220,607,15,5,0
21221,607,16,6,0
21222,607,17,22,0
21223,607,18,22,1
21224,607,19,16,0
21225,607,20,27,1
21226,607,21,19,1
21227,607,22,16,1
21228,607,23,27,2
21229,607,24,22,1
21230,607,25,24,1
21231,607,26,28,1
21232,607,27,18,1
21233,607,28,16,1
21234,607,29,19,1
21235,607,30,20,1
21236,607,31,14,1
21237,607,32,14,0
21238,607,33,14,1
21239,607,34,24,1
21240,607,35,22,0
21241,608,1,47,1
21242,608,2,51,2
21243,608,3,41,0
21244,608,4,38,1
21245,608,5,14,0
21246,608,6,9,0
21247,608,7,23,1
21248,608,8,30,1
21249,608,9,32,2
21250,608,10,27,1
21251,608,11,32,2
21252,608,12,14,0
21253,608,13,20,1
21254,608,14,20,0
21255,608,15,11,0
21256,608,16,16,1
21257,608,17,28,1
21258,608,18,28,2
21259,608,19,15,1
21260,608,20,14,0
21261,608,21,51,1
21262,608,22,59,3
21263,608,23,22,1
21264,608,24,29,2
21265,608,25,17,0
21266,608,26,57,3
21267,608,27,27,1
21268,608,28,35,2
21269,608,29,3,0
21270,608,30,33,2
21271,608,31,52,3
21272,608,32,25,0
21273,608,33,15,1
21274,608,34,5,0
21275,608,35,26,1
21276,609,1,30,2
21277,609,2,32,1
21278,609,3,28,1
21279,609,4,24,1
21280,609,5,43,2
21281,609,6,35,1
21282,609,7,32,2
21283,609,8,28,1
21284,609,9,21,1
21285,609,10,49,3
21286,609,11,66,1
21287,609,12,37,1
21288,609,13,33,2
21289,609,14,11,0
21290,609,15,17,1
21291,609,16,21,0
21292,609,17,48,2
21293,609,18,28,1
21294,609,19,18,0
21295,609,20,34,2
21296,609,21,43,2
21297,609,22,19,1
21298,609,23,22,1
21299,609,24,26,1
21300,609,25,16,0
21301,609,26,30,2
21302,609,27,25,1
21303,609,28,38,2
21304,609,29,34,1
21305,609,30,32,1
21306,609,31,41,2
21307,609,32,16,1
21308,609,33,20,0
21309,609,34,24,1
21310,609,35,14,1
21311,610,1,15,0
21312,610,2,21,1
21313,610,3,19,1
21314,610,4,30,1
21315,610,5,18,1
21316,610,6,19,1
21317,610,7,31,1
21318,610,8,26,1
21319,610,9,22,0
21320,610,10,13,1
21321,610,11,40,2
21322,610,12,19,1
21323,610,13,10,0
21324,610,14,17,0
21325,610,15,26,1
21326,610,16,21,0
21327,610,17,15,0
21328,610,18,24,1
21329,610,19,21,1
21330,610,20,18,1
21331,610,21,52,3
21332,610,22,21,1
21333,610,23,17,1
21334,610,24,44,3
21335,610,25,14,0
21336,610,26,17,1
21337,610,27,32,2
21338,610,28,13,0
21339,610,29,11,0
21340,610,30,18,1
21341,610,31,18,1
21342,610,32,27,1
21343,610,33,40,0
21344,610,34,15,0
21345,610,35,31,2
21346,611,1,30,2
21347,611,2,9,1
21348,611,3,10,1
21349,611,4,16,1
21350,611,5,32,1
21351,611,6,18,0
21352,611,7,7,0
21353,611,8,13,0
21354,611,9,8,0
21355,611,10,11,0
21356,611,11,18,0
21357,611,12,12,1
21358,611,13,25,0
21359,611,14,12,1
21360,611,15,24,1
21361,611,16,18,0
21362,611,17,7,0
21363,611,18,7,0
21364,611,19,9,0
21365,611,20,42,0
21366,611,21,7,0
21367,611,22,20,1
21368,611,23,20,1
21369,611,24,7,0
21370,611,25,8,0
21371,611,26,25,1
21372,611,27,10,0
21373,611,28,22,1
21374,611,29,13,0
21375,611,30,26,1
21376,611,31,14,0
21377,611,32,17,1
21378,611,33,7,0
21379,611,34,30,0
21380,611,35,17,0
21381,612,1,14,0
21382,612,2,15,1
21383,612,3,29,1
21384,612,4,19,1
21385,612,5,30,2
21386,612,6,22,1
21387,612,7,34,2
21388,612,8,13,1
21389,612,9,35,2
21390,612,10,40,2
21391,612,11,29,1
21392,612,12,13,1
21393,612,13,21,1
21394,612,14,18,1
21395,612,15,34,1
21396,612,16,19,1
21397,612,17,44,2
21398,612,18,39,2
21399,612,19,20,1
21400,612,20,57,1
21401,612,21,13,0
21402,612,22,7,0
21403,612,23,32,1
21404,612,24,38,1
21405,612,25,30,1
21406,612,26,19,1
21407,612,27,40,2
21408,612,28,20,0
21409,612,29,25,1
21410,612,30,28,1
21411,612,31,25,0
21412,612,32,24,1
21413,612,33,45,1
21414,612,34,20,1
21415,612,35,20,0
21416,613,1,23,1
21417,613,2,13,0
21418,613,3,26,0
21419,613,4,13,0
21420,613,5,12,0
21421,613,6,26,1
21422,613,7,11,0
21423,613,8,22,1
21424,613,9,19,0
21425,613,10,17,1
21426,613,11,25,1
21427,613,12,7,0
21428,613,13,18,1
21429,613,14,29,1
21430,613,15,30,2
21431,613,16,31,1
21432,613,17,45,1
21433,613,18,6,0
21434,613,19,29,1
21435,613,20,6,0
21436,613,21,16,1
21437,613,22,11,0
21438,613,23,36,1
21439,613,24,35,2
21440,613,25,19,0
21441,613,26,18,1
21442,613,27,14,0
21443,613,28,18,1
21444,613,29,25,0
21445,613,30,17,0
21446,613,31,29,1
21447,613,32,22,1
21448,613,33,19,1
21449,613,34,45,3
21450,613,35,25,1
21451,614,1,11,0
21452,614,2,10,0
21453,614,3,27,2
21454,614,4,7,0
21455,614,5,15,0
21456,614,6,25,1
21457,614,7,20,0
21458,614,8,17,1
21459,614,9,13,1
21460,614,10,24,1
21461,614,11,25,1
21462,614,12,24,1
21463,614,13,17,0
21464,614,14,18,1
21465,614,15,16,1
21466,614,16,22,1
21467,614,17,12,0
21468,614,18,25,1
21469,614,19,10,0
21470,614,20,13,1
21471,614,21,16,1
21472,614,22,10,0
21473,614,23,1,0
21474,614,24,32,1
21475,614,25,19,1
21476,614,26,4,0
21477,614,27,5,0
21478,614,28,19,1
21479,614,29,18,1
21480,614,30,10,0
21481,614,31,13,0
21482,614,32,3,0
21483,614,33,8,0
21484,614,34,8,0
21485,614,35,17,0
21486,615,1,21,0
21487,615,2,17,0
21488,615,3,13,1
21489,615,4,10,0
21490,615,5,13,0
21491,615,6,15,0
21492,615,7,18,1
21493,615,8,19,1
21494,615,9,17,0
21495,615,10,17,0
21496,615,11,7,0
21497,615,12,14,1
21498,615,13,6,0
21499,615,14,12,0
21500,615,15,6,0
21501,615,16,8,0
21502,615,17,8,0
21503,615,18,15,1
21504,615,19,8,0
21505,615,20,13,0
21506,615,21,9,1
21507,615,22,10,0
21508,615,23,17,1
21509,615,24,5,0
21510,615,25,26,1
21511,615,26,16,0
21512,615,27,6,0
21513,615,28,28,1
21514,615,29,25,1
21515,615,30,6,0
21516,615,31,11,1
21517,615,32,6,0
21518,615,33,10,1
21519,615,34,20,0
21520,615,35,15,1
21521,616,1,7,0
21522,616,2,24,1
21523,616,3,13,0
21524,616,4,8,0
21525,616,5,12,0
21526,616,6,19,1
21527,616,7,26,1
21528,616,8,29,1
21529,616,9,18,1
21530,616,10,9,0
21531,616,11,19,1
21532,616,12,12,0
21533,616,13,17,0
21534,616,14,40,0
21535,616,15,13,0
21536,616,16,15,1
21537,616,17,9,0
21538,616,18,22,1
21539,616,19,10,0
21540,616,20,27,0
21541,616,21,44,2
21542,616,22,31,1
21543,616,23,11,0
21544,616,24,20,1
21545,616,25,30,2
21546,616,26,14,0
21547,616,27,11,0
21548,616,28,16,1
21549,616,29,12,0
21550,616,30,23,0
21551,616,31,19,0
21552,616,32,15,1
21553,616,33,8,0
21554,616,34,19,0
21555,616,35,24,1
21556,617,1,45,2
21557,617,2,24,0
21558,617,3,15,1
21559,617,4,23,1
21560,617,5,18,0
21561,617,6,25,1
21562,617,7,17,0
21563,617,8,20,1
21564,617,9,17,1
21565,617,10,25,1
21566,617,11,25,1
21567,617,12,32,2
21568,617,13,12,0
21569,617,14,35,2
21570,617,15,15,0
21571,617,16,17,1
21572,617,17,10,0
21573,617,18,25,1
21574,617,19,44,2
21575,617,20,17,1
21576,617,21,9,0
21577,617,22,14,1
21578,617,23,21,0
21579,617,24,20,1
21580,617,25,6,0
21581,617,26,30,1
21582,617,27,16,0
21583,617,28,18,0
21584,617,29,15,0
21585,617,30,21,1
21586,617,31,18,1
21587,617,32,57,1
21588,617,33,14,0
21589,617,34,28,1
21590,617,35,24,0
21591,618,1,15,1
21592,618,2,6,0
21593,618,3,9,0
21594,618,4,14,0
21595,618,5,38,2
21596,618,6,9,0
21597,618,7,7,0
21598,618,8,33,2
21599,618,9,18,1
21600,618,10,11,0
21601,618,11,6,0
21602,618,12,22,1
21603,618,13,19,1
21604,618,14,4,0
21605,618,15,9,0
21606,618,16,22,1
21607,618,17,19,0
21608,618,18,16,1
21609,618,19,27,1
21610,618,20,4,0
21611,618,21,16,0
21612,618,22,9,0
21613,618,23,11,1
21614,618,24,15,1
21615,618,25,11,0
21616,618,26,26,1
21617,618,27,15,1
21618,618,28,25,1
21619,618,29,17,0
21620,618,30,19,0
21621,618,31,18,0
21622,618,32,10,1
21623,618,33,14,1
21624,618,34,17,1
21625,618,35,19,0
21626,619,1,9,0
21627,619,2,10,0
21628,619,3,11,0
21629,619,4,11,0
21630,619,5,8,0
21631,619,6,4,0
21632,619,7,29,0
21633,619,8,19,0
21634,619,9,19,0
21635,619,10,21,1
21636,619,11,19,0
21637,619,12,29,1
21638,619,13,15,1
21639,619,14,21,0
21640,619,15,12,1
21641,619,16,8,0
21642,619,17,7,0
21643,619,18,20,1
21644,619,19,22,0
21645,619,20,12,1
21646,619,21,4,0
21647,619,22,9,0
21648,619,23,6,0
21649,619,24,15,0
21650,619,25,11,1
21651,619,26,33,1
21652,619,27,22,1
21653,619,28,7,0
21654,619,29,14,0
21655,619,30,23,1
21656,619,31,8,0
21657,619,32,15,0
21658,619,33,7,0
21659,619,34,24,0
21660,619,35,23,0
21661,620,1,32,1
21662,620,2,15,0
21663,620,3,23,1
21664,620,4,24,1
21665,620,5,23,1
21666,620,6,9,0
21667,620,7,19,1
21668,620,8,10,0
21669,620,9,48,1
21670,620,10,13,0
21671,620,11,27,1
21672,620,12,22,1
21673,620,13,11,0
21674,620,14,20,0
21675,620,15,18,0
21676,620,16,17,1
21677,620,17,30,1
21678,620,18,14,1
21679,620,19,29,1
21680,620,20,9,0
21681,620,21,7,0
21682,620,22,17,0
21683,620,23,21,1
21684,620,24,18,0
21685,620,25,41,1
21686,620,26,18,0
21687,620,27,24,1
21688,620,28,26,1
21689,620,29,19,1
21690,620,30,12,0
21691,620,31,11,0
21692,620,32,24,1
21693,620,33,47,2
21694,620,34,39,2
21695,620,35,17,0
21696,621,1,36,2
21697,621,2,33,1
21698,621,3,10,0
21699,621,4,27,1
21700,621,5,32,1
21701,621,6,9,0
21702,621,7,6,0
21703,621,8,18,0
21704,621,9,21,1
21705,621,10,25,1
21706,621,11,16,1
21707,621,12,48,1
21708,621,13,25,1
21709,621,14,20,0
21710,621,15,30,0
21711,621,16,22,1
21712,621,17,24,1
21713,621,18,18,1
21714,621,19,9,0
21715,621,20,26,0
21716,621,21,43,2
21717,621,22,30,2
21718,621,23,39,1
21719,621,24,9,0
21720,621,25,10,0
21721,621,26,6,0
21722,621,27,19,0
21723,621,28,21,1
21724,621,29,10,0
21725,621,30,15,1
21726,621,31,23,1
21727,621,32,10,0
21728,621,33,7,0
21729,621,34,18,1
21730,621,35,10,0
21731,622,1,9,0
21732,622,2,15,1
21733,622,3,22,1
21734,622,4,14,1
21735,622,5,9,0
21736,622,6,27,0
21737,622,7,8,0
21738,622,8,19,0
21739,622,9,12,0
21740,622,10,17,1
21741,622,11,21,0
21742,622,12,23,1
21743,622,13,24,0
21744,622,14,24,1
21745,622,15,28,1
21746,622,16,29,1
21747,622,17,35,1
21748,622,18,43,1
21749,622,19,28,1
21750,622,20,19,0
21751,622,21,9,0
21752,622,22,26,1
21753,622,23,11,0
21754,622,24,10,1
21755,622,25,39,1
21756,622,26,3,0
21757,622,27,11,0
21758,622,28,24,1
21759,622,29,14,0
21760,622,30,24,1
21761,622,31,20,1
21762,622,32,9,0
21763,622,33,9,0
21764,622,34,10,0
21765,622,35,7,0
21766,623,1,8,0
21767,623,2,18,0
21768,623,3,25,1
21769,623,4,10,0
21770,623,5,11,1
21771,623,6,20,1
21772,623,7,7,0
21773,623,8,36,1
21774,623,9,32,1
21775,623,10,4,0
21776,623,11,15,0
21777,623,12,17,1
21778,623,13,4,0
21779,623,14,13,1
21780,623,15,24,1
21781,623,16,17,0
21782,623,17,24,0
21783,623,18,8,0
21784,623,19,6,0
21785,623,20,22,1
21786,623,21,5,0
21787,623,22,19,1
21788,623,23,15,0
21789,623,24,32,1
21790,623,25,19,1
21791,623,26,26,1
21792,623,27,12,0
21793,623,28,12,0
21794,623,29,2,0
21795,623,30,18,1
21796,623,31,29,1
21797,623,32,30,1
21798,623,33,29,1
21799,623,34,16,0
21800,623,35,12,1
21801,624,1,10,0
21802,624,2,13,0
21803,624,3,18,1
21804,624,4,27,1
21805,624,5,17,0
21806,624,6,29,2
21807,624,7,17,1
21808,624,8,14,1
21809,624,9,23,1
21810,624,10,9,1
21811,624,11,9,0
21812,624,12,32,1
21813,624,13,15,1
21814,624,14,15,0
21815,624,15,27,1
21816,624,16,26,1
21817,624,17,14,0
21818,624,18,32,2
21819,624,19,47,3
21820,624,20,9,0
21821,624,21,18,1
21822,624,22,26,1
21823,624,23,22,0
21824,624,24,44,0
21825,624,25,13,1
21826,624,26,17,1
21827,624,27,16,0
21828,624,28,17,1
21829,624,29,29,1
21830,624,30,29,1
21831,624,31,23,1
21832,624,32,4,0
21833,624,33,26,1
21834,624,34,23,1
21835,624,35,19,1
21836,625,1,24,0
21837,625,2,20,1
21838,625,3,13,0
21839,625,4,19,0
21840,625,5,18,1
21841,625,6,30,1
21842,625,7,10,0
21843,625,8,20,1
21844,625,9,40,1
21845,625,10,35,1
21846,625,11,33,1
21847,625,12,21,1
21848,625,13,25,1
21849,625,14,10,0
21850,625,15,7,0
21851,625,16,48,1
21852,625,17,20,1
21853,625,18,20,0
21854,625,19,14,0
21855,625,20,29,1
21856,625,21,31,1
21857,625,22,13,0
21858,625,23,40,1
21859,625,24,21,1
21860,625,25,40,2
21861,625,26,11,0
21862,625,27,35,1
21863,625,28,34,1
21864,625,29,5,0
21865,625,30,6,0
21866,625,31,38,0
21867,625,32,27,0
21868,625,33,24,0
21869,625,34,22,1
21870,625,35,18,0
21871,626,1,27,1
21872,626,2,12,0
21873,626,3,24,1
21874,626,4,23,1
21875,626,5,22,0
21876,626,6,18,1
21877,626,7,33,2
21878,626,8,11,1
21879,626,9,20,0
21880,626,10,13,1
21881,626,11,22,1
21882,626,12,11,0
21883,626,13,31,1
21884,626,14,19,1
21885,626,15,21,0
21886,626,16,17,0
21887,626,17,21,1
21888,626,18,7,0
21889,626,19,20,0
21890,626,20,19,1
21891,626,21,24,1
21892,626,22,17,1
21893,626,23,7,0
21894,626,24,20,0
21895,626,25,13,0
21896,626,26,22,1
21897,626,27,6,0
21898,626,28,11,0
21899,626,29,25,0
21900,626,30,9,0
21901,626,31,17,0
21902,626,32,19,1
21903,626,33,15,0
21904,626,34,19,0
21905,626,35,4,0
21906,627,1,4,0
21907,627,2,11,0
21908,627,3,7,0
21909,627,4,15,1
21910,627,5,21,1
21911,627,6,23,1
21912,627,7,15,0
21913,627,8,6,0
21914,627,9,14,0
21915,627,11,8,0
21916,627,12,13,0
21917,627,13,21,1
21918,627,14,5,0
21919,627,15,29,1
21920,627,16,22,1
21921,627,17,7,0
21922,627,18,10,0
21923,627,19,25,0
21924,627,20,19,1
21925,627,21,7,0
21926,627,22,20,0
21927,627,23,8,0
21928,627,24,10,0
21929,627,25,14,0
21930,627,26,10,0
21931,627,27,16,1
21932,627,28,22,1
21933,627,29,4,0
21934,627,30,20,1
21935,627,31,15,0
21936,627,32,18,1
21937,627,33,13,0
21938,627,34,8,0
21939,627,35,18,1
21940,628,1,21,1
21941,628,2,34,2
21942,628,3,29,0
21943,628,4,21,1
21944,628,5,16,1
21945,628,6,41,2
21946,628,7,22,0
21947,628,8,24,1
21948,628,9,24,0
21949,628,10,11,0
21950,628,11,17,1
21951,628,12,27,1
21952,628,13,46,1
21953,628,14,11,0
21954,628,15,25,1
21955,628,16,22,1
21956,628,17,20,0
21957,628,18,19,0
21958,628,19,22,1
21959,628,20,20,1
21960,628,21,40,1
21961,628,22,7,0
21962,628,23,24,1
21963,628,24,36,1
21964,628,25,11,1
21965,628,26,18,1
21966,628,27,26,1
21967,628,28,40,2
21968,628,29,29,1
21969,628,30,14,1
21970,628,31,9,0
21971,628,32,11,0
21972,628,33,19,1
21973,628,34,20,1
21974,628,35,35,2
21975,629,1,20,1
21976,629,2,38,2
21977,629,3,26,1
21978,629,4,14,1
21979,629,5,26,1
21980,629,6,53,1
21981,629,7,14,1
21982,629,8,31,0
21983,629,9,12,1
21984,629,10,26,1
21985,629,11,23,1
21986,629,12,64,3
21987,629,13,41,2
21988,629,14,34,1
21989,629,15,26,1
21990,629,16,41,2
21991,629,17,20,1
21992,629,18,31,1
21993,629,19,34,0
21994,629,20,40,1
21995,629,21,62,3
21996,629,22,26,2
21997,629,23,31,1
21998,629,24,37,2
21999,629,25,28,1
22000,629,26,19,1
22001,629,27,25,1
22002,629,28,41,1
22003,629,29,27,0
22004,629,30,11,1
22005,629,31,15,1
22006,629,32,31,2
22007,629,33,17,0
22008,629,34,28,1
22009,629,35,19,1
22010,630,1,9,0
22011,630,2,49,2
22012,630,3,21,1
22013,630,4,17,1
22014,630,5,23,1
22015,630,6,36,2
22016,630,7,8,0
22017,630,8,14,0
22018,630,9,21,0
22019,630,10,11,1
22020,630,11,30,0
22021,630,12,24,1
22022,630,13,17,1
22023,630,14,22,0
22024,630,15,25,1
22025,630,16,25,1
22026,630,17,7,0
22027,630,18,30,1
22028,630,19,13,0
22029,630,20,20,1
22030,630,21,27,1
22031,630,22,13,0
22032,630,23,3,0
22033,630,24,23,1
22034,630,25,15,1
22035,630,26,17,0
22036,630,27,36,1
22037,630,28,17,1
22038,630,29,33,0
22039,630,30,12,0
22040,630,31,16,1
22041,630,32,11,0
22042,630,33,13,0
22043,630,34,32,1
22044,630,35,17,1
22045,631,1,6,0
22046,631,2,15,1
22047,631,3,11,0
22048,631,4,23,1
22049,631,5,18,1
22050,631,6,8,0
22051,631,7,4,0
22052,631,8,13,0
22053,631,9,16,0
22054,631,10,10,0
22055,631,11,14,0
22056,631,12,20,1
22057,631,13,11,0
22058,631,14,13,1
22059,631,15,25,0
22060,631,16,18,1
22061,631,17,29,1
22062,631,18,30,1
22063,631,19,19,1
22064,631,20,19,0
22065,631,21,14,0
22066,631,22,28,2
22067,631,23,19,0
22068,631,24,14,0
22069,631,25,13,1
22070,631,26,12,0
22071,631,27,8,0
22072,631,28,20,1
22073,631,29,41,2
22074,631,30,9,1
22075,631,31,22,0
22076,631,32,11,0
22077,631,33,14,1
22078,631,34,15,0
22079,631,35,35,1
22080,632,1,33,1
22081,632,2,26,1
22082,632,3,14,0
22083,632,4,17,1
22084,632,5,12,1
22085,632,6,14,1
22086,632,7,15,0
22087,632,8,14,1
22088,632,9,25,0
22089,632,10,14,1
22090,632,11,48,2
22091,632,12,15,1
22092,632,13,22,1
22093,632,14,10,0
22094,632,15,30,1
22095,632,16,13,1
22096,632,17,20,0
22097,632,18,34,1
22098,632,19,31,2
22099,632,20,34,1
22100,632,21,38,0
22101,632,22,33,1
22102,632,23,21,0
22103,632,24,14,0
22104,632,25,13,1
22105,632,26,26,1
22106,632,27,28,0
22107,632,28,16,1
22108,632,29,15,0
22109,632,30,26,1
22110,632,31,22,1
22111,632,32,32,2
22112,632,33,4,0
22113,632,34,28,1
22114,632,35,36,1
22115,633,1,48,1
22116,633,2,54,2
22117,633,3,20,1
22118,633,4,41,2
22119,633,5,50,2
22120,633,6,45,1
22121,633,7,32,1
22122,633,8,21,1
22123,633,9,25,1
22124,633,10,43,1
22125,633,11,25,1
22126,633,12,35,2
22127,633,13,36,1
22128,633,14,25,1
22129,633,15,22,1
22130,633,16,44,1
22131,633,17,48,1
22132,633,18,53,1
22133,633,19,37,2
22134,633,20,42,2
22135,633,21,39,1
22136,633,22,68,2
22137,633,23,17,1
22138,633,24,36,2
22139,633,25,16,0
22140,633,26,28,1
22141,633,27,55,1
22142,633,28,49,1
22143,633,29,15,0
22144,633,30,10,0
22145,633,31,21,1
22146,633,32,49,1
22147,633,33,44,2
22148,633,34,34,0
22149,633,35,34,2
22150,634,1,36,2
22151,634,2,13,1
22152,634,3,13,0
22153,634,4,12,0
22154,634,5,22,0
22155,634,6,34,1
22156,634,7,21,0
22157,634,8,25,1
22158,634,9,15,1
22159,634,10,8,0
22160,634,11,24,1
22161,634,12,15,1
22162,634,13,28,1
22163,634,14,22,0
22164,634,15,31,2
22165,634,16,7,0
22166,634,17,26,1
22167,634,18,17,1
22168,634,19,14,0
22169,634,20,30,1
22170,634,21,34,1
22171,634,22,7,0
22172,634,23,51,3
22173,634,24,19,1
22174,634,25,48,1
22175,634,26,19,0
22176,634,27,16,0
22177,634,28,44,1
22178,634,29,16,0
22179,634,30,25,1
22180,634,31,3,0
22181,634,32,25,1
22182,634,33,32,2
22183,634,34,47,1
22184,634,35,32,1
22185,635,1,22,1
22186,635,2,16,1
22187,635,3,17,1
22188,635,4,17,1
22189,635,5,24,1
22190,635,6,6,0
22191,635,7,12,0
22192,635,8,12,0
22193,635,9,20,1
22194,635,10,16,0
22195,635,11,22,1
22196,635,12,33,1
22197,635,13,14,1
22198,635,14,14,1
22199,635,15,13,0
22200,635,16,14,0
22201,635,17,30,2
22202,635,18,16,1
22203,635,19,22,1
22204,635,20,13,0
22205,635,21,20,0
22206,635,22,22,1
22207,635,23,20,1
22208,635,24,11,1
22209,635,25,23,1
22210,635,26,29,1
22211,635,27,32,0
22212,635,28,25,1
22213,635,29,21,0
22214,635,30,26,1
22215,635,31,34,0
22216,635,32,25,1
22217,635,33,20,1
22218,635,34,14,0
22219,635,35,21,1
22220,636,1,32,1
22221,636,2,42,2
22222,636,3,23,0
22223,636,4,12,0
22224,636,5,29,2
22225,636,6,38,1
22226,636,7,25,1
22227,636,8,10,0
22228,636,9,13,1
22229,636,10,47,1
22230,636,11,16,0
22231,636,12,32,2
22232,636,13,13,0
22233,636,14,7,0
22234,636,15,58,2
22235,636,16,39,2
22236,636,17,29,1
22237,636,18,32,1
22238,636,19,29,1
22239,636,20,37,2
22240,636,21,23,0
22241,636,22,33,2
22242,636,23,36,0
22243,636,24,27,2
22244,636,25,18,1
22245,636,26,36,2
22246,636,27,32,1
22247,636,28,9,0
22248,636,29,33,1
22249,636,30,26,2
22250,636,31,31,1
22251,636,32,17,1
22252,636,33,12,1
22253,636,34,32,1
22254,636,35,12,1
22255,637,1,19,1
22256,637,2,18,1
22257,637,3,29,2
22258,637,4,37,2
22259,637,5,37,2
22260,637,6,52,1
22261,637,7,37,2
22262,637,8,21,1
22263,637,9,36,1
22264,637,10,42,2
22265,637,11,21,1
22266,637,12,12,0
22267,637,13,28,1
22268,637,14,64,3
