id,distributionReceiptId,flowerId,receivedQuantity,damagedQuantity,missingQuantity
27003,27003,31,22,0,0
27004,27004,31,22,0,0
27005,27005,32,37,1,1
27006,27006,32,19,0,0
27007,27007,32,11,0,0
27008,27008,32,28,0,0
27009,27009,33,39,1,0
27010,27010,33,24,0,0
27011,27011,33,11,0,0
27012,27012,33,21,0,0
27013,27013,34,31,1,0
27014,27014,34,29,1,0
27015,27015,34,16,0,0
27016,27016,34,22,0,0
27017,27017,35,38,1,1
27018,27018,35,21,0,0
27019,27019,35,18,0,0
27020,27020,35,23,0,0
27021,27021,1,31,1,0
27022,27022,1,28,0,0
27023,27023,1,9,0,0
27024,27024,1,18,0,0
27025,27025,2,27,0,0
27026,27026,2,12,0,0
27027,27027,2,18,0,0
27028,27028,2,18,0,0
27029,27029,3,34,0,1
27030,27030,3,9,0,0
27031,27031,3,7,0,0
27032,27032,3,21,0,0
27033,27033,4,20,0,0
27034,27034,4,19,1,0
27035,27035,4,24,0,0
27036,27036,4,13,0,0
27037,27037,5,15,0,0
27038,27038,5,24,0,0
27039,27039,5,23,0,0
27040,27040,5,12,0,0
27041,27041,6,33,0,0
27042,27042,6,17,0,0
27043,27043,6,7,0,0
27044,27044,6,28,1,0
27045,27045,7,19,0,0
27046,27046,7,17,0,0
27047,27047,7,8,0,0
27048,27048,7,14,0,0
27049,27049,8,23,1,0
27050,27050,8,13,0,0
27051,27051,8,9,0,0
27052,27052,8,21,0,0
27053,27053,9,28,1,0
27054,27054,9,23,0,0
27055,27055,9,9,0,0
27056,27056,9,18,0,0
27057,27057,10,34,0,1
27058,27058,10,5,0,0
27059,27059,10,12,0,0
27060,27060,10,20,0,0
27061,27061,11,26,1,0
27062,27062,11,18,0,0
27063,27063,11,8,0,0
27064,27064,11,21,0,0
27065,27065,12,28,0,0
27066,27066,12,17,0,0
27067,27067,12,9,0,0
27068,27068,12,21,1,0
27069,27069,13,27,0,0
27070,27070,13,21,0,0
27071,27071,13,19,0,0
27072,27072,13,23,0,0
27073,27073,14,11,0,0
27074,27074,14,16,0,0
27075,27075,14,26,0,0
27076,27076,14,16,0,0
27077,27077,15,24,1,0
27078,27078,15,16,0,0
27079,27079,15,19,0,0
27080,27080,15,25,0,0
27081,27081,16,26,0,0
27082,27082,16,30,0,0
27083,27083,16,9,0,0
27084,27084,16,19,1,0
27085,27085,17,33,1,0
27086,27086,17,15,0,0
27087,27087,17,9,0,0
27088,27088,17,19,1,0
27089,27089,18,16,0,0
27090,27090,18,17,0,0
27091,27091,18,16,0,0
27092,27092,18,13,0,0
27093,27093,19,29,1,0
27094,27094,19,13,0,0
27095,27095,19,14,0,0
27096,27096,19,8,0,0
27097,27097,20,16,0,0
27098,27098,20,31,0,1
27099,27099,20,20,0,0
27100,27100,20,20,0,0
27101,27101,21,28,0,0
27102,27102,21,11,0,0
27103,27103,21,11,0,0
27104,27104,21,16,0,0
27105,27105,22,39,1,1
27106,27106,22,14,0,0
27107,27107,22,8,0,0
27108,27108,22,20,1,0
27109,27109,23,22,0,0
27110,27110,23,21,1,0
27111,27111,23,8,0,0
27112,27112,23,13,0,0
27113,27113,24,27,0,0
27114,27114,24,26,1,0
27115,27115,24,8,0,0
27116,27116,24,14,0,0
27117,27117,25,35,1,0
27118,27118,25,3,0,0
27119,27119,25,15,0,0
27120,27120,25,18,0,0
27121,27121,26,19,0,0
27122,27122,26,23,0,0
27123,27123,26,24,0,0
27124,27124,26,36,1,1
27125,27125,27,20,0,0
27126,27126,27,20,0,0
27127,27127,27,15,0,0
27128,27128,27,18,0,0
27129,27129,28,28,0,0
27130,27130,28,6,0,0
27131,27131,28,25,0,0
27132,27132,28,19,0,0
27133,27133,29,28,0,0
27134,27134,29,12,0,0
27135,27135,29,24,1,0
27136,27136,29,22,0,0
27137,27137,30,28,1,0
27138,27138,30,10,0,0
27139,27139,30,9,0,0
27140,27140,30,16,0,0
27141,27141,31,27,1,0
27142,27142,31,20,0,0
27143,27143,31,11,0,0
27144,27144,31,10,0,0
27145,27145,32,21,1,0
27146,27146,32,18,0,0
27147,27147,32,17,0,0
27148,27148,32,12,0,0
27149,27149,33,21,0,0
27150,27150,33,8,0,0
27151,27151,33,15,0,0
27152,27152,33,26,1,0
27153,27153,34,7,0,0
27154,27154,34,16,0,0
27155,27155,34,8,0,0
27156,27156,34,31,0,0
27157,27157,35,24,0,0
27158,27158,35,31,0,0
27159,27159,35,13,0,0
27160,27160,35,24,0,0
27161,27161,1,28,0,0
27162,27162,1,17,0,0
27163,27163,1,14,0,0
27164,27164,1,34,0,1
27165,27165,2,46,1,1
27166,27166,2,22,0,0
27167,27167,2,16,0,0
27168,27168,2,20,0,0
27169,27169,3,36,1,0
27170,27170,3,28,1,0
27171,27171,3,6,0,0
27172,27172,3,22,1,0
27173,27173,4,26,1,0
27174,27174,4,25,1,1
27175,27175,4,16,0,0
27176,27176,4,25,0,0
27177,27177,5,37,0,0
27178,27178,5,33,0,0
27179,27179,5,18,0,0
27180,27180,5,19,1,0
27181,27181,6,23,1,0
27182,27182,6,25,1,0
27183,27183,6,32,1,1
27184,27184,6,32,0,1
27185,27185,7,37,1,0
27186,27186,7,24,0,0
27187,27187,7,27,1,0
27188,27188,7,42,1,1
27189,27189,8,48,1,0
27190,27190,8,24,0,0
27191,27191,8,24,0,0
27192,27192,8,30,0,0
27193,27193,9,25,1,0
27194,27194,9,30,1,1
27195,27195,9,23,1,0
27196,27196,9,16,0,0
27197,27197,10,40,0,0
27198,27198,10,7,0,0
27199,27199,10,8,0,0
27200,27200,10,35,1,0
27201,27201,11,22,0,0
27202,27202,11,15,0,0
27203,27203,11,10,0,0
27204,27204,11,37,1,0
27205,27205,12,32,1,0
27206,27206,12,33,1,0
27207,27207,12,13,0,0
27208,27208,12,15,0,0
27209,27209,13,33,0,0
27210,27210,13,19,0,0
27211,27211,13,14,0,0
27212,27212,13,29,0,0
27213,27213,14,30,1,0
27214,27214,14,11,0,0
27215,27215,14,18,0,0
27216,27216,14,32,1,0
27217,27217,15,31,0,0
27218,27218,15,15,0,0
27219,27219,15,16,0,0
27220,27220,15,33,0,1
27221,27221,16,26,1,0
27222,27222,16,15,0,0
27223,27223,16,11,0,0
27224,27224,16,37,0,0
27225,27225,17,30,0,1
27226,27226,17,13,0,0
27227,27227,17,6,0,0
27228,27228,17,37,0,0
27229,27229,18,24,0,0
27230,27230,18,21,0,0
27231,27231,18,16,0,0
27232,27232,18,35,1,0
27233,27233,19,19,0,0
27234,27234,19,17,0,0
27235,27235,19,18,0,0
27236,27236,19,32,0,0
27237,27237,20,43,0,1
27238,27238,20,17,0,0
27239,27239,20,23,0,0
27240,27240,20,45,1,1
27241,27241,21,27,1,0
27242,27242,21,17,0,0
27243,27243,21,16,0,0
27244,27244,21,18,0,0
27245,27245,22,24,1,0
27246,27246,22,11,0,0
27247,27247,22,24,1,0
27248,27248,22,38,0,1
27249,27249,23,31,0,0
27250,27250,23,35,0,0
27251,27251,23,30,0,0
27252,27252,23,22,0,0
27253,27253,24,43,0,0
27254,27254,24,10,0,0
27255,27255,24,17,0,0
27256,27256,24,20,0,0
27257,27257,25,40,1,1
27258,27258,25,9,0,0
27259,27259,25,23,1,0
27260,27260,25,16,0,0
27261,27261,26,40,0,1
27262,27262,26,23,0,0
27263,27263,26,15,0,0
27264,27264,26,27,1,0
27265,27265,27,28,0,0
27266,27266,27,20,0,0
27267,27267,27,29,1,0
27268,27268,27,27,1,1
27269,27269,28,27,0,0
27270,27270,28,19,0,0
27271,27271,28,32,0,0
27272,27272,28,30,1,0
27273,27273,29,41,1,0
27274,27274,29,18,0,0
27275,27275,29,20,0,0
27276,27276,29,10,0,0
27277,27277,30,41,1,0
27278,27278,30,16,0,0
27279,27279,30,16,0,0
27280,27280,30,29,1,0
27281,27281,31,35,1,0
27282,27282,31,24,0,0
27283,27283,31,21,0,0
27284,27284,31,29,1,0
27285,27285,32,34,1,0
27286,27286,32,17,0,0
27287,27287,32,10,0,0
27288,27288,32,34,0,0
27289,27289,33,44,0,0
27290,27290,33,13,0,0
27291,27291,33,18,0,0
27292,27292,33,41,0,1
27293,27293,34,39,0,0
27294,27294,34,26,1,0
27295,27295,34,23,0,0
27296,27296,34,32,0,1
27297,27297,35,34,0,0
27298,27298,35,33,0,0
27299,27299,35,15,0,0
27300,27300,35,17,0,0
27301,27301,1,63,2,1
27302,27302,1,38,0,0
27303,27303,1,25,1,0
27304,27304,1,29,0,0
27305,27305,2,31,1,0
27306,27306,2,23,0,0
27307,27307,2,29,0,0
27308,27308,2,43,1,0
27309,27309,3,33,0,1
27310,27310,3,25,0,0
27311,27311,3,37,0,0
27312,27312,3,35,1,0
27313,27313,4,38,0,1
27314,27314,4,25,1,0
27315,27315,4,29,1,1
27316,27316,4,42,0,1
27317,27317,5,28,1,1
27318,27318,5,39,1,1
27319,27319,5,19,0,0
27320,27320,5,12,0,0
27321,27321,6,58,0,1
27322,27322,6,27,1,0
27323,27323,6,28,0,0
27324,27324,6,39,1,0
27325,27325,7,45,1,0
27326,27326,7,53,0,1
27327,27327,7,10,0,0
27328,27328,7,31,0,0
27329,27329,8,48,1,0
27330,27330,8,13,0,0
27331,27331,8,24,1,0
27332,27332,8,38,0,0
27333,27333,9,58,1,1
27334,27334,9,24,1,0
27335,27335,9,42,1,0
27336,27336,9,26,0,0
27337,27337,10,39,0,0
27338,27338,10,22,0,0
27339,27339,10,24,1,0
27340,27340,10,46,0,1
27341,27341,11,25,0,0
27342,27342,11,52,0,0
27343,27343,11,29,1,1
27344,27344,11,17,0,0
27345,27345,12,30,1,0
27346,27346,12,25,0,0
27347,27347,12,22,0,0
27348,27348,12,46,1,0
27349,27349,13,22,0,0
27350,27350,13,35,0,0
27351,27351,13,40,0,1
27352,27352,13,39,0,0
27353,27353,14,35,0,0
27354,27354,14,70,1,0
27355,27355,14,18,0,0
27356,27356,14,40,1,1
27357,27357,15,38,1,1
27358,27358,15,24,1,0
27359,27359,15,9,0,0
27360,27360,15,31,0,1
27361,27361,16,66,0,1
27362,27362,16,36,1,0
27363,27363,16,17,0,0
27364,27364,16,25,1,0
27365,27365,17,32,1,0
27366,27366,17,47,1,1
27367,27367,17,16,0,0
27368,27368,17,40,1,1
27369,27369,18,52,1,0
27370,27370,18,29,1,1
27371,27371,18,22,0,0
27372,27372,18,31,1,0
27373,27373,19,52,0,1
27374,27374,19,43,1,0
27375,27375,19,21,1,0
27376,27376,19,26,0,0
27377,27377,20,47,0,1
27378,27378,20,20,0,0
27379,27379,20,20,0,0
27380,27380,20,27,0,0
27381,27381,21,30,1,0
27382,27382,21,31,0,0
27383,27383,21,16,0,0
27384,27384,21,47,0,0
27385,27385,22,30,0,1
27386,27386,22,51,2,1
27387,27387,22,33,0,0
27388,27388,22,34,0,1
27389,27389,23,67,2,0
27390,27390,23,38,1,0
27391,27391,23,16,0,0
27392,27392,23,24,0,0
27393,27393,24,20,1,0
27394,27394,24,48,0,1
27395,27395,24,40,0,0
27396,27396,24,40,0,0
27397,27397,25,43,1,0
27398,27398,25,30,0,0
27399,27399,25,9,0,0
27400,27400,25,48,1,1
27401,27401,26,75,0,1
27402,27402,26,16,0,0
27403,27403,26,24,1,0
27404,27404,26,64,1,1
27405,27405,27,46,1,0
27406,27406,27,18,0,0
27407,27407,27,18,0,0
27408,27408,27,45,0,1
27409,27409,28,39,1,0
27410,27410,28,54,1,1
27411,27411,28,26,0,0
27412,27412,28,21,0,0
27413,27413,29,46,1,0
27414,27414,29,24,0,0
27415,27415,29,23,0,0
27416,27416,29,32,1,1
27417,27417,30,46,1,0
27418,27418,30,30,0,0
27419,27419,30,26,0,0
27420,27420,30,36,0,0
27421,27421,31,30,1,0
27422,27422,31,33,1,0
27423,27423,31,31,0,0
27424,27424,31,27,1,1
27425,27425,32,40,0,1
27426,27426,32,36,1,0
27427,27427,32,25,0,0
27428,27428,32,35,0,0
27429,27429,33,56,1,0
27430,27430,33,32,0,0
27431,27431,33,28,0,0
27432,27432,33,23,0,0
27433,27433,34,57,1,1
27434,27434,34,29,0,0
27435,27435,34,18,1,0
27436,27436,34,50,1,1
27437,27437,35,51,1,0
27438,27438,35,13,0,0
27439,27439,35,31,0,0
27440,27440,35,52,1,1
27441,27441,1,31,0,0
27442,27442,1,46,1,1
27443,27443,1,20,0,0
27444,27444,1,32,0,0
27445,27445,2,50,1,1
27446,27446,2,24,0,0
27447,27447,2,24,0,0
27448,27448,2,48,0,1
27449,27449,3,69,1,1
27450,27450,3,21,1,0
27451,27451,3,38,0,0
27452,27452,3,27,0,0
27453,27453,4,33,0,0
27454,27454,4,61,2,1
27455,27455,4,21,0,0
27456,27456,4,47,1,0
27457,27457,5,34,1,1
27458,27458,5,31,0,1
27459,27459,5,28,0,0
27460,27460,5,48,0,0
27461,27461,6,41,1,1
27462,27462,6,38,0,0
27463,27463,6,28,0,0
27464,27464,6,42,0,1
27465,27465,7,54,0,1
27466,27466,7,36,0,0
27467,27467,7,24,1,0
27468,27468,7,41,1,1
27469,27469,8,43,1,1
27470,27470,8,41,1,1
27471,27471,8,34,1,1
27472,27472,8,33,0,0
27473,27473,9,21,1,0
27474,27474,9,41,1,0
27475,27475,9,42,0,1
27476,27476,9,30,1,0
27477,27477,10,39,1,0
27478,27478,10,24,0,0
27479,27479,10,66,0,0
27480,27480,10,44,0,1
27481,27481,11,47,1,1
27482,27482,11,54,1,0
27483,27483,11,14,0,0
27484,27484,11,21,0,0
27485,27485,12,49,1,0
27486,27486,12,40,1,0
27487,27487,12,20,0,0
27488,27488,12,35,0,0
27489,27489,13,61,1,1
27490,27490,13,46,0,0
27491,27491,13,40,0,1
27492,27492,13,20,1,0
27493,27493,14,24,0,0
27494,27494,14,57,2,1
27495,27495,14,27,0,0
27496,27496,14,39,0,0
27497,27497,15,41,1,1
27498,27498,15,48,0,1
27499,27499,15,43,1,0
27500,27500,15,38,0,0
27501,27501,16,69,0,1
27502,27502,16,26,0,0
27503,27503,16,28,0,0
27504,27504,16,21,0,0
27505,27505,17,57,1,0
27506,27506,17,23,0,0
27507,27507,17,37,1,1
27508,27508,17,20,1,0
27509,27509,18,51,0,0
27510,27510,18,20,0,0
27511,27511,18,22,1,0
27512,27512,18,59,0,1
27513,27513,19,56,2,1
27514,27514,19,30,0,0
27515,27515,19,26,1,0
27516,27516,19,37,0,1
27517,27517,20,20,0,0
27518,27518,20,74,2,1
27519,27519,20,20,0,0
27520,27520,20,47,1,1
27521,27521,21,45,1,1
27522,27522,21,42,1,1
27523,27523,21,46,0,0
27524,27524,21,48,1,1
27525,27525,22,32,0,0
27526,27526,22,40,1,1
27527,27527,22,30,1,0
27528,27528,22,29,1,1
27529,27529,23,43,1,1
27530,27530,23,16,0,0
27531,27531,23,37,0,0
27532,27532,23,50,1,1
27533,27533,24,30,1,0
27534,27534,24,47,1,0
27535,27535,24,42,1,0
27536,27536,24,30,0,0
27537,27537,25,54,1,1
27538,27538,25,37,0,0
27539,27539,25,32,0,0
27540,27540,25,34,1,0
27541,27541,26,55,1,0
27542,27542,26,19,0,0
27543,27543,26,13,0,0
27544,27544,26,34,1,0
27545,27545,27,50,1,1
27546,27546,27,19,0,0
27547,27547,27,49,0,1
27548,27548,27,32,0,0
27549,27549,28,18,0,0
27550,27550,28,55,0,1
27551,27551,28,25,1,0
27552,27552,28,68,0,1
27553,27553,29,53,0,1
27554,27554,29,57,0,0
27555,27555,29,21,0,0
27556,27556,29,29,1,0
27557,27557,30,42,0,1
27558,27558,30,27,0,0
27559,27559,30,25,0,0
27560,27560,30,56,1,1
27561,27561,31,17,0,0
27562,27562,31,45,1,1
27563,27563,31,16,0,0
27564,27564,31,74,2,1
27565,27565,32,47,1,0
27566,27566,32,31,1,0
27567,27567,32,20,1,0
27568,27568,32,44,0,1
27569,27569,33,44,1,1
27570,27570,33,39,0,0
27571,27571,33,28,1,0
27572,27572,33,64,1,0
27573,27573,34,29,1,0
27574,27574,34,35,0,0
27575,27575,34,18,0,0
27576,27576,34,71,2,1
27577,27577,35,46,1,0
27578,27578,35,27,0,0
27579,27579,35,28,0,0
27580,27580,35,44,0,0
27581,27581,1,41,1,1
27582,27582,1,54,2,0
27583,27583,1,27,1,0
27584,27584,1,21,0,0
27585,27585,2,35,0,0
27586,27586,2,41,1,0
27587,27587,2,51,1,1
27588,27588,2,27,1,0
27589,27589,3,23,1,0
27590,27590,3,31,0,1
27591,27591,3,41,1,0
27592,27592,3,104,0,2
27593,27593,4,40,1,0
27594,27594,4,29,1,1
27595,27595,4,17,0,0
27596,27596,4,77,0,1
27597,27597,5,34,1,0
27598,27598,5,60,0,1
27599,27599,5,6,0,0
27600,27600,5,62,0,1
27601,27601,6,64,1,1
27602,27602,6,23,1,0
27603,27603,6,29,0,0
27604,27604,6,30,1,0
27605,27605,7,27,1,0
27606,27606,7,85,2,0
27607,27607,7,35,0,0
27608,27608,7,34,0,0
27609,27609,8,90,2,1
27610,27610,8,24,0,0
27611,27611,8,33,1,0
27612,27612,8,38,1,0
27613,27613,9,50,1,0
27614,27614,9,43,1,1
27615,27615,9,33,0,1
27616,27616,9,37,1,1
27617,27617,10,45,1,1
27618,27618,10,29,0,0
27619,27619,10,30,1,0
27620,27620,10,30,1,0
27621,27621,11,31,0,0
27622,27622,11,40,1,1
27623,27623,11,24,0,0
27624,27624,11,49,1,0
27625,27625,12,48,0,1
27626,27626,12,20,0,0
27627,27627,12,29,1,0
27628,27628,12,58,1,1
27629,27629,13,37,0,1
27630,27630,13,58,0,1
27631,27631,13,39,1,0
27632,27632,13,66,2,0
27633,27633,14,44,1,1
27634,27634,14,29,1,0
27635,27635,14,24,1,0
27636,27636,14,44,1,1
27637,27637,15,58,1,0
27638,27638,15,21,0,0
27639,27639,15,39,0,1
27640,27640,15,66,1,0
27641,27641,16,40,1,0
27642,27642,16,26,1,0
27643,27643,16,37,0,0
27644,27644,16,46,1,1
27645,27645,17,38,1,0
27646,27646,17,23,0,0
27647,27647,17,27,0,0
27648,27648,17,34,0,0
27649,27649,18,45,1,1
27650,27650,18,31,1,0
27651,27651,18,32,1,0
27652,27652,18,27,0,1
27653,27653,19,48,0,1
27654,27654,19,66,0,0
27655,27655,19,20,0,0
27656,27656,19,32,1,0
27657,27657,20,41,0,1
27658,27658,20,56,1,0
27659,27659,20,21,0,0
27660,27660,20,31,0,0
27661,27661,21,102,0,1
27662,27662,21,19,0,0
27663,27663,21,20,0,0
27664,27664,21,25,0,0
27665,27665,22,44,1,0
27666,27666,22,24,1,0
27667,27667,22,35,1,0
27668,27668,22,61,0,1
27669,27669,23,44,1,0
27670,27670,23,26,0,0
27671,27671,23,19,0,0
27672,27672,23,52,2,0
27673,27673,24,51,1,0
27674,27674,24,40,0,1
27675,27675,24,26,1,0
27676,27676,24,49,0,1
27677,27677,25,17,0,0
27678,27678,25,35,1,1
27679,27679,25,22,1,0
27680,27680,25,25,1,0
27681,27681,26,58,1,0
27682,27682,26,28,0,1
27683,27683,26,15,0,0
27684,27684,26,58,1,1
27685,27685,27,38,1,0
27686,27686,27,70,1,0
27687,27687,27,39,0,0
27688,27688,27,26,0,0
27689,27689,28,80,2,1
27690,27690,28,29,0,0
27691,27691,28,21,1,0
27692,27692,28,42,0,1
27693,27693,29,24,0,0
27694,27694,29,43,1,1
27695,27695,29,38,1,1
27696,27696,29,48,1,1
27697,27697,30,69,0,0
27698,27698,30,30,1,0
27699,27699,30,41,1,1
27700,27700,30,44,0,0
27701,27701,31,51,1,1
27702,27702,31,25,0,0
27703,27703,31,57,0,1
27704,27704,31,37,0,1
27705,27705,32,55,1,0
27706,27706,32,27,0,1
27707,27707,32,26,0,0
27708,27708,32,64,2,0
27709,27709,33,72,1,1
27710,27710,33,54,0,1
27711,27711,33,10,0,0
27712,27712,33,53,2,0
27713,27713,34,60,0,1
27714,27714,34,26,0,0
27715,27715,34,40,0,1
27716,27716,34,53,0,0
27717,27717,35,45,1,0
27718,27718,35,50,1,0
27719,27719,35,30,1,0
27720,27720,35,23,1,0
27721,27721,1,68,1,1
27722,27722,1,46,1,0
27723,27723,1,27,1,0
27724,27724,1,34,1,0
27725,27725,2,56,1,1
27726,27726,2,53,0,1
27727,27727,2,21,0,0
27728,27728,2,55,1,0
27729,27729,3,24,0,0
27730,27730,3,43,1,1
27731,27731,3,36,0,1
27732,27732,3,46,1,0
27733,27733,4,95,2,1
27734,27734,4,33,0,0
27735,27735,4,45,0,1
27736,27736,4,30,0,0
27737,27737,5,45,0,0
27738,27738,5,45,1,1
27739,27739,5,35,1,0
27740,27740,5,55,1,1
27741,27741,6,33,0,0
27742,27742,6,42,1,1
27743,27743,6,19,1,0
27744,27744,6,64,1,0
27745,27745,7,55,1,0
27746,27746,7,42,1,1
27747,27747,7,30,1,1
27748,27748,7,35,1,0
27749,27749,8,55,2,0
27750,27750,8,28,1,1
27751,27751,8,30,1,0
27752,27752,8,23,0,0
27753,27753,9,34,0,0
27754,27754,9,49,1,0
27755,27755,9,24,0,0
27756,27756,9,32,1,0
27757,27757,10,31,1,0
27758,27758,10,32,0,1
27759,27759,10,17,0,0
27760,27760,10,46,0,0
27761,27761,11,48,1,0
27762,27762,11,45,0,0
27763,27763,11,19,0,0
27764,27764,11,60,0,0
27765,27765,12,39,1,0
27766,27766,12,55,1,1
27767,27767,12,21,1,0
27768,27768,12,40,1,0
27769,27769,13,60,2,0
27770,27770,13,34,1,1
27771,27771,13,31,0,0
27772,27772,13,49,1,1
27773,27773,14,43,1,0
27774,27774,14,52,1,1
27775,27775,14,36,1,0
27776,27776,14,46,1,0
27777,27777,15,41,0,0
27778,27778,15,50,0,1
27779,27779,15,22,1,0
27780,27780,15,41,1,1
27781,27781,16,46,0,0
27782,27782,16,58,1,0
27783,27783,16,29,1,0
27784,27784,16,38,0,0
27785,27785,17,39,0,0
27786,27786,17,28,1,0
27787,27787,17,15,0,0
27788,27788,17,52,1,0
27789,27789,18,32,0,0
27790,27790,18,43,1,0
27791,27791,18,30,1,0
27792,27792,18,53,0,1
27793,27793,19,61,2,1
27794,27794,19,23,0,0
27795,27795,19,58,1,1
27796,27796,19,60,0,1
27797,27797,20,38,0,0
27798,27798,20,28,1,0
27799,27799,20,44,0,0
27800,27800,20,49,1,1
27801,27801,21,103,3,0
27802,27802,21,37,0,0
27803,27803,21,37,0,0
27804,27804,21,32,1,0
27805,27805,22,45,1,1
27806,27806,22,37,0,1
27807,27807,22,21,0,0
27808,27808,22,43,0,1
27809,27809,23,56,1,1
27810,27810,23,55,1,0
27811,27811,23,46,1,0
27812,27812,23,33,0,1
27813,27813,24,72,1,0
27814,27814,24,46,1,1
27815,27815,24,26,0,0
27816,27816,24,22,0,0
27817,27817,25,19,0,0
27818,27818,25,74,1,1
27819,27819,25,52,1,0
27820,27820,25,78,1,1
27821,27821,26,60,0,1
27822,27822,26,34,0,0
27823,27823,26,27,0,0
27824,27824,26,20,0,0
27825,27825,27,73,1,0
27826,27826,27,32,0,0
27827,27827,27,23,0,0
27828,27828,27,17,0,0
27829,27829,28,67,0,0
27830,27830,28,51,1,0
27831,27831,28,35,0,0
27832,27832,28,25,0,0
27833,27833,29,73,0,1
27834,27834,29,44,1,0
27835,27835,29,37,0,1
27836,27836,29,29,0,0
27837,27837,30,48,1,0
27838,27838,30,49,0,1
27839,27839,30,24,0,0
27840,27840,30,36,1,1
27841,27841,31,83,1,1
27842,27842,31,34,0,0
27843,27843,31,21,0,0
27844,27844,31,53,2,0
27845,27845,32,76,1,1
27846,27846,32,40,0,0
27847,27847,32,31,0,0
27848,27848,32,28,0,0
27849,27849,33,48,1,0
27850,27850,33,31,0,0
27851,27851,33,58,1,1
27852,27852,33,42,0,0
27853,27853,34,60,0,1
27854,27854,34,24,0,0
27855,27855,34,27,1,0
27856,27856,34,44,0,0
27857,27857,35,68,1,1
27858,27858,35,42,1,1
27859,27859,35,19,0,0
27860,27860,35,39,1,1
27861,27861,1,32,0,0
27862,27862,1,30,0,0
27863,27863,1,27,0,0
27864,27864,1,42,1,0
27865,27865,2,44,0,0
27866,27866,2,15,0,0
27867,27867,2,40,0,0
27868,27868,2,32,1,0
27869,27869,3,40,1,0
27870,27870,3,23,0,0
27871,27871,3,37,0,0
27872,27872,3,48,1,1
27873,27873,4,37,1,0
27874,27874,4,39,1,0
27875,27875,4,37,1,0
27876,27876,4,17,0,0
27877,27877,5,28,0,0
27878,27878,5,20,0,0
27879,27879,5,33,0,0
27880,27880,5,44,0,0
27881,27881,6,65,0,1
27882,27882,6,33,1,0
27883,27883,6,20,0,0
27884,27884,6,22,0,0
27885,27885,7,49,1,0
27886,27886,7,26,0,0
27887,27887,7,30,0,0
27888,27888,7,33,0,1
27889,27889,8,33,1,0
27890,27890,8,22,0,0
27891,27891,8,45,0,0
27892,27892,8,26,1,0
27893,27893,9,28,1,0
27894,27894,9,36,1,0
27895,27895,9,29,1,0
27896,27896,9,24,0,0
27897,27897,10,52,1,0
27898,27898,10,30,0,0
27899,27899,10,36,1,0
27900,27900,10,45,0,1
27901,27901,11,65,1,1
27902,27902,11,25,0,0
27903,27903,11,26,0,0
27904,27904,11,64,1,1
27905,27905,12,33,1,0
27906,27906,12,40,1,0
27907,27907,12,29,0,0
27908,27908,12,19,0,0
27909,27909,13,29,0,0
27910,27910,13,22,0,0
27911,27911,13,31,0,1
27912,27912,13,50,1,0
27913,27913,14,48,0,0
27914,27914,14,51,1,0
27915,27915,14,37,1,0
27916,27916,14,23,0,0
27917,27917,15,61,1,1
27918,27918,15,27,0,0
27919,27919,15,31,0,1
27920,27920,15,33,1,0
27921,27921,16,44,1,0
27922,27922,16,28,1,0
27923,27923,16,23,1,0
27924,27924,16,27,1,1
27925,27925,17,31,1,0
27926,27926,17,44,1,1
27927,27927,17,39,1,0
27928,27928,17,35,0,0
27929,27929,18,41,1,1
27930,27930,18,37,0,1
27931,27931,18,16,0,0
27932,27932,18,21,0,0
27933,27933,19,20,0,0
27934,27934,19,23,1,0
27935,27935,19,36,0,0
27936,27936,19,34,1,0
27937,27937,20,35,0,1
27938,27938,20,27,0,0
27939,27939,20,25,1,0
27940,27940,20,47,1,0
27941,27941,21,22,0,0
27942,27942,21,24,0,0
27943,27943,21,22,0,0
27944,27944,21,42,0,1
27945,27945,22,53,0,1
27946,27946,22,54,1,1
27947,27947,22,26,1,0
27948,27948,22,31,1,0
27949,27949,23,57,0,1
27950,27950,23,50,0,0
27951,27951,23,33,1,0
27952,27952,23,42,0,0
27953,27953,24,39,1,0
27954,27954,24,19,0,0
27955,27955,24,31,1,0
27956,27956,24,28,1,0
27957,27957,25,46,1,1
27958,27958,25,12,0,0
27959,27959,25,16,0,0
27960,27960,25,46,0,0
27961,27961,26,22,0,0
27962,27962,26,36,1,0
27963,27963,26,33,1,0
27964,27964,26,48,1,1
27965,27965,27,53,1,1
27966,27966,27,26,0,0
27967,27967,27,40,0,1
27968,27968,27,36,1,0
27969,27969,28,25,0,0
27970,27970,28,33,1,0
27971,27971,28,29,0,0
27972,27972,28,55,1,1
27973,27973,29,43,1,1
27974,27974,29,34,1,1
27975,27975,29,32,0,0
27976,27976,29,40,0,1
27977,27977,30,55,0,1
27978,27978,30,30,0,0
27979,27979,30,17,0,0
27980,27980,30,24,1,0
27981,27981,31,54,1,0
27982,27982,31,24,0,0
27983,27983,31,14,0,0
27984,27984,31,30,1,1
27985,27985,32,23,1,0
27986,27986,32,22,0,0
27987,27987,32,31,1,0
27988,27988,32,68,1,1
27989,27989,33,37,1,1
27990,27990,33,33,0,0
27991,27991,33,27,1,0
27992,27992,33,34,0,0
27993,27993,34,19,0,0
27994,27994,34,22,1,0
27995,27995,34,40,0,1
27996,27996,34,56,2,0
27997,27997,35,37,1,1
27998,27998,35,39,0,0
27999,27999,35,36,1,1
