id,branchId,flowerId,sourceOrderId,quantity,shippedAt
8000,4,5,8000,2,2025-09-24
8001,1,6,8001,18,2025-09-24
8016,4,9,8016,12,2025-09-24
8035,3,14,8035,21,2025-09-24
8037,1,15,8037,15,2025-09-24
8047,3,17,8047,4,2025-09-24
8048,4,17,8048,9,2025-09-24
8080,4,25,8080,15,2025-09-24
8083,3,26,8083,11,2025-09-24
8089,1,28,8089,14,2025-09-24
8097,1,30,8097,5,2025-09-24
8098,2,30,8098,4,2025-09-24
8101,1,31,8101,10,2025-09-24
8114,2,34,8114,2,2025-09-24
8122,2,1,8122,1,2025-09-25
8123,3,1,8123,20,2025-09-25
8128,4,2,8128,21,2025-09-25
8137,1,5,8137,5,2025-09-25
8140,4,5,8140,22,2025-09-25
8141,1,6,8141,15,2025-09-25
8159,3,10,8159,16,2025-09-25
8171,3,13,8171,7,2025-09-25
8175,3,14,8175,11,2025-09-25
8177,1,15,8177,38,2025-09-25
8187,3,17,8187,18,2025-09-25
8188,4,17,8188,29,2025-09-25
8190,2,18,8190,13,2025-09-25
8229,1,28,8229,4,2025-09-25
8232,4,28,8232,2,2025-09-25
8237,1,30,8237,13,2025-09-25
8241,1,31,8241,7,2025-09-25
8254,2,34,8254,10,2025-09-25
8259,3,35,8259,11,2025-09-25
8262,2,1,8262,1,2025-09-26
8263,3,1,8263,7,2025-09-26
8268,4,2,8268,16,2025-09-26
8277,1,5,8277,10,2025-09-26
8280,4,5,8280,10,2025-09-26
8296,4,9,8296,8,2025-09-26
8327,3,17,8327,16,2025-09-26
8328,4,17,8328,24,2025-09-26
8330,2,18,8330,5,2025-09-26
8342,2,21,8342,13,2025-09-26
8355,3,24,8355,5,2025-09-26
8371,3,28,8371,12,2025-09-26
8372,4,28,8372,32,2025-09-26
8377,1,30,8377,15,2025-09-26
8381,1,31,8381,27,2025-09-26
8394,2,34,8394,4,2025-09-26
8402,2,1,8402,8,2025-09-27
8403,3,1,8403,2,2025-09-27
8408,4,2,8408,14,2025-09-27
8413,1,4,8413,7,2025-09-27
8417,1,5,8417,7,2025-09-27
8436,4,9,8436,1,2025-09-27
8439,3,10,8439,10,2025-09-27
8451,3,13,8451,3,2025-09-27
8455,3,14,8455,3,2025-09-27
8457,1,15,8457,18,2025-09-27
8470,2,18,8470,10,2025-09-27
8477,1,20,8477,9,2025-09-27
8495,3,24,8495,7,2025-09-27
8496,4,24,8496,9,2025-09-27
8511,3,28,8511,13,2025-09-27
8518,2,30,8518,7,2025-09-27
8520,4,30,8520,4,2025-09-27
8534,2,34,8534,7,2025-09-27
8553,1,4,8553,8,2025-09-28
8562,2,6,8562,2,2025-09-28
8570,2,8,8570,16,2025-09-28
8591,3,13,8591,2,2025-09-28
8617,1,20,8617,25,2025-09-28
8622,2,21,8622,15,2025-09-28
8635,3,24,8635,10,2025-09-28
8682,2,1,8682,2,2025-09-29
8688,4,2,8688,9,2025-09-29
8693,1,4,8693,8,2025-09-29
8722,2,11,8722,13,2025-09-29
8738,2,15,8738,2,2025-09-29
8748,4,17,8748,6,2025-09-29
8767,3,22,8767,2,2025-09-29
8795,3,29,8795,10,2025-09-29
8798,2,30,8798,4,2025-09-29
8799,3,30,8799,10,2025-09-29
8800,4,30,8800,12,2025-09-29
8814,2,34,8814,3,2025-09-29
8833,1,4,8833,25,2025-09-30
8856,4,9,8856,9,2025-09-30
8871,3,13,8871,12,2025-09-30
8877,1,15,8877,1,2025-09-30
8878,2,15,8878,3,2025-09-30
8888,4,17,8888,18,2025-09-30
8902,2,21,8902,13,2025-09-30
8916,4,24,8916,4,2025-09-30
8940,4,30,8940,12,2025-09-30
8984,4,6,8984,1,2025-10-01
8990,2,8,8990,10,2025-10-01
8996,4,9,8996,5,2025-10-01
9056,4,24,9056,13,2025-10-01
9080,4,30,9080,34,2025-10-01
9081,1,31,9081,17,2025-10-01
9102,2,1,9102,6,2025-10-02
9117,1,5,9117,14,2025-10-02
9124,4,6,9124,2,2025-10-02
9130,2,8,9130,21,2025-10-02
9132,4,8,9132,1,2025-10-02
9136,4,9,9136,17,2025-10-02
9143,3,11,9143,10,2025-10-02
9157,1,15,9157,18,2025-10-02
9158,2,15,9158,11,2025-10-02
9168,4,17,9168,9,2025-10-02
9169,1,18,9169,1,2025-10-02
9177,1,20,9177,6,2025-10-02
9187,3,22,9187,13,2025-10-02
9220,4,30,9220,39,2025-10-02
9242,2,1,9242,6,2025-10-03
9244,4,1,9244,9,2025-10-03
9253,1,4,9253,12,2025-10-03
9257,1,5,9257,10,2025-10-03
9270,2,8,9270,2,2025-10-03
9274,2,9,9274,1,2025-10-03
9282,2,11,9282,1,2025-10-03
9297,1,15,9297,6,2025-10-03
9300,4,15,9300,10,2025-10-03
9308,4,17,9308,11,2025-10-03
9309,1,18,9309,9,2025-10-03
9317,1,20,9317,4,2025-10-03
9360,4,30,9360,7,2025-10-03
9361,1,31,9361,8,2025-10-03
9382,2,1,9382,4,2025-10-04
9384,4,1,9384,9,2025-10-04
9386,2,2,9386,4,2025-10-04
9393,1,4,9393,5,2025-10-04
9397,1,5,9397,4,2025-10-04
9398,2,5,9398,15,2025-10-04
9400,4,5,9400,2,2025-10-04
9408,4,7,9408,2,2025-10-04
9410,2,8,9410,11,2025-10-04
9420,4,10,9420,11,2025-10-04
9431,3,13,9431,3,2025-10-04
9437,1,15,9437,7,2025-10-04
9448,4,17,9448,6,2025-10-04
9449,1,18,9449,1,2025-10-04
9457,1,20,9457,5,2025-10-04
9467,3,22,9467,6,2025-10-04
9472,4,23,9472,2,2025-10-04
9500,4,30,9500,3,2025-10-04
9522,2,1,9522,9,2025-10-05
9528,4,2,9528,4,2025-10-05
9548,4,7,9548,9,2025-10-05
9550,2,8,9550,4,2025-10-05
9559,3,10,9559,13,2025-10-05
9560,4,10,9560,7,2025-10-05
9562,2,11,9562,4,2025-10-05
9563,3,11,9563,7,2025-10-05
9571,3,13,9571,12,2025-10-05
9577,1,15,9577,9,2025-10-05
9580,4,15,9580,2,2025-10-05
9588,4,17,9588,3,2025-10-05
9607,3,22,9607,6,2025-10-05
9640,4,30,9640,10,2025-10-05
9650,2,33,9650,2,2025-10-05
9662,2,1,9662,5,2025-10-06
9668,4,2,9668,16,2025-10-06
9673,1,4,9673,13,2025-10-06
9690,2,8,9690,1,2025-10-06
9698,2,10,9698,5,2025-10-06
9699,3,10,9699,9,2025-10-06
9709,1,13,9709,13,2025-10-06
9711,3,13,9711,11,2025-10-06
9715,3,14,9715,7,2025-10-06
9717,1,15,9717,5,2025-10-06
9720,4,15,9720,8,2025-10-06
9723,3,16,9723,3,2025-10-06
9728,4,17,9728,2,2025-10-06
9747,3,22,9747,4,2025-10-06
9752,4,23,9752,4,2025-10-06
9808,4,2,9808,3,2025-10-07
9812,4,3,9812,2,2025-10-07
9820,4,5,9820,4,2025-10-07
9836,4,9,9836,11,2025-10-07
9868,4,17,9868,3,2025-10-07
9892,4,23,9892,5,2025-10-07
9948,4,2,9948,13,2025-10-08
10060,4,30,10060,12,2025-10-08
10093,1,4,10093,3,2025-10-09
10100,4,5,10100,14,2025-10-09
10116,4,9,10116,14,2025-10-09
10150,2,18,10150,1,2025-10-09
10183,3,26,10183,16,2025-10-09
10228,4,2,10228,4,2025-10-10
10240,4,5,10240,27,2025-10-10
10243,3,6,10243,10,2025-10-10
10244,4,6,10244,4,2025-10-10
10256,4,9,10256,3,2025-10-10
10271,3,13,10271,1,2025-10-10
10290,2,18,10290,10,2025-10-10
10340,4,30,10340,12,2025-10-10
10383,3,6,10383,8,2025-10-11
10405,1,12,10405,3,2025-10-11
10411,3,13,10411,5,2025-10-11
10456,4,24,10456,14,2025-10-11
10480,4,30,10480,18,2025-10-11
10570,2,18,10570,6,2025-10-12
10697,1,15,10697,4,2025-10-13
10736,4,24,10736,1,2025-10-13
10850,2,18,10850,9,2025-10-14
10883,3,26,10883,5,2025-10-14
10943,3,6,10943,9,2025-10-15
11023,3,26,11023,32,2025-10-15
11083,3,6,11083,30,2025-10-16
11099,3,10,11099,33,2025-10-16
11102,2,11,11102,15,2025-10-16
11130,2,18,11130,20,2025-10-16
11156,4,24,11156,31,2025-10-16
11159,3,25,11159,9,2025-10-16
11163,3,26,11163,2,2025-10-16
11223,3,6,11223,13,2025-10-17
11239,3,10,11239,17,2025-10-17
11242,2,11,11242,5,2025-10-17
11270,2,18,11270,11,2025-10-17
11271,3,18,11271,14,2025-10-17
11296,4,24,11296,9,2025-10-17
11299,3,25,11299,2,2025-10-17
11308,4,27,11308,26,2025-10-17
11379,3,10,11379,3,2025-10-18
11439,3,25,11439,4,2025-10-18
11446,2,27,11446,11,2025-10-18
11486,2,2,11486,5,2025-10-19
11579,3,25,11579,10,2025-10-19
11586,2,27,11586,6,2025-10-19
11626,2,2,11626,1,2025-10-20
11692,4,18,11692,18,2025-10-20
11712,4,23,11712,5,2025-10-20
11716,4,24,11716,1,2025-10-20
11796,4,9,11796,3,2025-10-21
11852,4,23,11852,13,2025-10-21
11909,1,3,11909,12,2025-10-22
11916,4,4,11916,14,2025-10-22
11949,1,13,11949,4,2025-10-22
11972,4,18,11972,8,2025-10-22
11998,2,25,11998,1,2025-10-22
11999,3,25,11999,7,2025-10-22
12030,2,33,12030,17,2025-10-22
12046,2,2,12046,12,2025-10-23
12049,1,3,12049,9,2025-10-23
12056,4,4,12056,23,2025-10-23
12076,4,9,12076,16,2025-10-23
12085,1,12,12085,6,2025-10-23
12098,2,15,12098,4,2025-10-23
12132,4,23,12132,12,2025-10-23
12136,4,24,12136,12,2025-10-23
12138,2,25,12138,20,2025-10-23
12139,3,25,12139,8,2025-10-23
12143,3,26,12143,5,2025-10-23
12170,2,33,12170,21,2025-10-23
12186,2,2,12186,19,2025-10-24
12196,4,4,12196,7,2025-10-24
12203,3,6,12203,4,2025-10-24
12210,2,8,12210,26,2025-10-24
12216,4,9,12216,23,2025-10-24
12225,1,12,12225,6,2025-10-24
12238,2,15,12238,5,2025-10-24
12252,4,18,12252,5,2025-10-24
12254,2,19,12254,20,2025-10-24
12272,4,23,12272,4,2025-10-24
12278,2,25,12278,14,2025-10-24
12283,3,26,12283,10,2025-10-24
12286,2,27,12286,4,2025-10-24
12336,4,4,12336,20,2025-10-25
12350,2,8,12350,12,2025-10-25
12380,4,15,12380,7,2025-10-25
12418,2,25,12418,9,2025-10-25
12426,2,27,12426,4,2025-10-25
12476,4,4,12476,7,2025-10-26
12490,2,8,12490,2,2025-10-26
12509,1,13,12509,18,2025-10-26
12640,4,10,12640,17,2025-10-27
12645,1,12,12645,2,2025-10-27
12649,1,13,12649,14,2025-10-27
12660,4,15,12660,1,2025-10-27
12749,1,3,12749,1,2025-10-28
12763,3,6,12763,1,2025-10-28
12780,4,10,12780,10,2025-10-28
12782,2,11,12782,26,2025-10-28
12785,1,12,12785,22,2025-10-28
12789,1,13,12789,5,2025-10-28
12800,4,15,12800,5,2025-10-28
12814,2,19,12814,7,2025-10-28
12843,3,26,12843,3,2025-10-28
12892,4,3,12892,2,2025-10-29
12903,3,6,12903,21,2025-10-29
12919,3,10,12919,6,2025-10-29
12920,4,10,12920,12,2025-10-29
12922,2,11,12922,4,2025-10-29
12929,1,13,12929,30,2025-10-29
12979,3,25,12979,17,2025-10-29
13022,2,1,13022,3,2025-10-30
13032,4,3,13032,10,2025-10-30
13043,3,6,13043,31,2025-10-30
13060,4,10,13060,23,2025-10-30
13065,1,12,13065,5,2025-10-30
13069,1,13,13069,12,2025-10-30
13084,4,16,13084,1,2025-10-30
13089,1,18,13089,5,2025-10-30
13091,3,18,13091,2,2025-10-30
13092,4,18,13092,27,2025-10-30
13118,2,25,13118,7,2025-10-30
13119,3,25,13119,2,2025-10-30
13162,2,1,13162,7,2025-10-31
13172,4,3,13172,8,2025-10-31
13199,3,10,13199,8,2025-10-31
13209,1,13,13209,9,2025-10-31
13229,1,18,13229,16,2025-10-31
13231,3,18,13231,16,2025-10-31
13233,1,19,13233,2,2025-10-31
13258,2,25,13258,10,2025-10-31
13259,3,25,13259,10,2025-10-31
13264,4,26,13264,16,2025-10-31
13302,2,1,13302,1,2025-11-01
13308,4,2,13308,16,2025-11-01
13339,3,10,13339,6,2025-11-01
13349,1,13,13349,7,2025-11-01
13360,4,15,13360,9,2025-11-01
13398,2,25,13398,27,2025-11-01
13403,3,26,13403,3,2025-11-01
13442,2,1,13442,8,2025-11-02
13448,4,2,13448,8,2025-11-02
13452,4,3,13452,6,2025-11-02
13462,2,6,13462,3,2025-11-02
13463,3,6,13463,3,2025-11-02
13479,3,10,13479,17,2025-11-02
13500,4,15,13500,8,2025-11-02
13538,2,25,13538,4,2025-11-02
13543,3,26,13543,11,2025-11-02
13603,3,6,13603,22,2025-11-03
13619,3,10,13619,11,2025-11-03
13620,4,10,13620,2,2025-11-03
13640,4,15,13640,13,2025-11-03
13649,1,18,13649,11,2025-11-03
13650,2,18,13650,9,2025-11-03
13654,2,19,13654,11,2025-11-03
13679,3,25,13679,4,2025-11-03
13683,3,26,13683,2,2025-11-03
13709,1,33,13709,4,2025-11-03
13732,4,3,13732,11,2025-11-04
13740,4,5,13740,5,2025-11-04
13742,2,6,13742,5,2025-11-04
13743,3,6,13743,5,2025-11-04
13760,4,10,13760,8,2025-11-04
13769,1,13,13769,8,2025-11-04
13780,4,15,13780,9,2025-11-04
13784,4,16,13784,1,2025-11-04
13789,1,18,13789,16,2025-11-04
13812,4,23,13812,6,2025-11-04
13819,3,25,13819,1,2025-11-04
13823,3,26,13823,9,2025-11-04
13849,1,33,13849,2,2025-11-04
13880,4,5,13880,16,2025-11-05
13882,2,6,13882,19,2025-11-05
13883,3,6,13883,8,2025-11-05
13900,4,10,13900,11,2025-11-05
13909,1,13,13909,21,2025-11-05
13917,1,15,13917,39,2025-11-05
13920,4,15,13920,3,2025-11-05
13924,4,16,13924,9,2025-11-05
13929,1,18,13929,1,2025-11-05
13934,2,19,13934,10,2025-11-05
13950,2,23,13950,21,2025-11-05
13952,4,23,13952,6,2025-11-05
13963,3,26,13963,6,2025-11-05
13964,4,26,13964,23,2025-11-05
13989,1,33,13989,1,2025-11-05
14020,4,5,14020,3,2025-11-06
14022,2,6,14022,4,2025-11-06
14023,3,6,14023,3,2025-11-06
14049,1,13,14049,4,2025-11-06
14057,1,15,14057,31,2025-11-06
14060,4,15,14060,22,2025-11-06
14064,4,16,14064,46,2025-11-06
14069,1,18,14069,5,2025-11-06
14070,2,18,14070,9,2025-11-06
14074,2,19,14074,3,2025-11-06
14090,2,23,14090,18,2025-11-06
14092,4,23,14092,14,2025-11-06
14098,2,25,14098,2,2025-11-06
14099,3,25,14099,5,2025-11-06
14103,3,26,14103,7,2025-11-06
14104,4,26,14104,37,2025-11-06
14106,2,27,14106,8,2025-11-06
14129,1,33,14129,4,2025-11-06
14139,3,35,14139,2,2025-11-06
14144,4,1,14144,12,2025-11-07
14148,4,2,14148,6,2025-11-07
14162,2,6,14162,8,2025-11-07
14180,4,10,14180,16,2025-11-07
14181,1,11,14181,3,2025-11-07
14200,4,15,14200,27,2025-11-07
14203,3,16,14203,14,2025-11-07
14204,4,16,14204,15,2025-11-07
14209,1,18,14209,17,2025-11-07
14210,2,18,14210,16,2025-11-07
14211,3,18,14211,2,2025-11-07
14214,2,19,14214,17,2025-11-07
14225,1,22,14225,20,2025-11-07
14232,4,23,14232,21,2025-11-07
14239,3,25,14239,23,2025-11-07
14243,3,26,14243,1,2025-11-07
14244,4,26,14244,23,2025-11-07
14246,2,27,14246,18,2025-11-07
14269,1,33,14269,9,2025-11-07
14284,4,1,14284,1,2025-11-08
14288,4,2,14288,6,2025-11-08
14292,4,3,14292,7,2025-11-08
14300,4,5,14300,31,2025-11-08
14303,3,6,14303,5,2025-11-08
14308,4,7,14308,4,2025-11-08
14320,4,10,14320,5,2025-11-08
14321,1,11,14321,55,2025-11-08
14322,2,11,14322,3,2025-11-08
14329,1,13,14329,3,2025-11-08
14337,1,15,14337,16,2025-11-08
14340,4,15,14340,4,2025-11-08
14344,4,16,14344,17,2025-11-08
14350,2,18,14350,6,2025-11-08
14351,3,18,14351,3,2025-11-08
14354,2,19,14354,2,2025-11-08
14365,1,22,14365,10,2025-11-08
14370,2,23,14370,13,2025-11-08
14372,4,23,14372,1,2025-11-08
14379,3,25,14379,15,2025-11-08
14384,4,26,14384,12,2025-11-08
14386,2,27,14386,2,2025-11-08
14422,2,1,14422,17,2025-11-09
14424,4,1,14424,17,2025-11-09
14432,4,3,14432,1,2025-11-09
14445,1,7,14445,2,2025-11-09
14450,2,8,14450,8,2025-11-09
14460,4,10,14460,10,2025-11-09
14476,4,14,14476,12,2025-11-09
14484,4,16,14484,2,2025-11-09
14490,2,18,14490,11,2025-11-09
14491,3,18,14491,10,2025-11-09
14494,2,19,14494,5,2025-11-09
14510,2,23,14510,3,2025-11-09
14519,3,25,14519,4,2025-11-09
14547,3,32,14547,2,2025-11-09
14549,1,33,14549,11,2025-11-09
14559,3,35,14559,6,2025-11-09
14562,2,1,14562,26,2025-11-10
14569,1,3,14569,12,2025-11-10
14572,4,3,14572,30,2025-11-10
14601,1,11,14601,2,2025-11-10
14602,2,11,14602,13,2025-11-10
14624,4,16,14624,9,2025-11-10
14629,1,18,14629,1,2025-11-10
14630,2,18,14630,21,2025-11-10
14631,3,18,14631,4,2025-11-10
14633,1,19,14633,8,2025-11-10
14650,2,23,14650,31,2025-11-10
14664,4,26,14664,1,2025-11-10
14677,1,30,14677,1,2025-11-10
14687,3,32,14687,16,2025-11-10
14690,2,33,14690,3,2025-11-10
14699,3,35,14699,5,2025-11-10
14702,2,1,14702,6,2025-11-11
14704,4,1,14704,16,2025-11-11
14709,1,3,14709,1,2025-11-11
14741,1,11,14741,7,2025-11-11
14758,2,15,14758,2,2025-11-11
14769,1,18,14769,7,2025-11-11
14771,3,18,14771,3,2025-11-11
14773,1,19,14773,12,2025-11-11
14785,1,22,14785,15,2025-11-11
14792,4,23,14792,34,2025-11-11
14804,4,26,14804,8,2025-11-11
14817,1,30,14817,3,2025-11-11
14827,3,32,14827,14,2025-11-11
14839,3,35,14839,4,2025-11-11
14842,2,1,14842,3,2025-11-12
14844,4,1,14844,18,2025-11-12
14849,1,3,14849,19,2025-11-12
14868,4,7,14868,7,2025-11-12
14896,4,14,14896,7,2025-11-12
14909,1,18,14909,9,2025-11-12
14911,3,18,14911,18,2025-11-12
14913,1,19,14913,16,2025-11-12
14931,3,23,14931,11,2025-11-12
14932,4,23,14932,23,2025-11-12
14939,3,25,14939,1,2025-11-12
14957,1,30,14957,4,2025-11-12
14959,3,30,14959,3,2025-11-12
14967,3,32,14967,2,2025-11-12
14972,4,33,14972,17,2025-11-12
14982,2,1,14982,7,2025-11-13
14983,3,1,14983,2,2025-11-13
14992,4,3,14992,6,2025-11-13
15001,1,6,15001,2,2025-11-13
15005,1,7,15005,3,2025-11-13
15008,4,7,15008,15,2025-11-13
15010,2,8,15010,11,2025-11-13
15022,2,11,15022,4,2025-11-13
15027,3,12,15027,11,2025-11-13
15036,4,14,15036,15,2025-11-13
15038,2,15,15038,14,2025-11-13
15044,4,16,15044,22,2025-11-13
15049,1,18,15049,5,2025-11-13
15050,2,18,15050,22,2025-11-13
15053,1,19,15053,11,2025-11-13
15054,2,19,15054,6,2025-11-13
15070,2,23,15070,33,2025-11-13
15071,3,23,15071,16,2025-11-13
15079,3,25,15079,24,2025-11-13
15084,4,26,15084,12,2025-11-13
15086,2,27,15086,11,2025-11-13
15090,2,28,15090,14,2025-11-13
15097,1,30,15097,3,2025-11-13
15099,3,30,15099,16,2025-11-13
15107,3,32,15107,7,2025-11-13
15110,2,33,15110,2,2025-11-13
15112,4,33,15112,24,2025-11-13
15132,4,3,15132,18,2025-11-14
15145,1,7,15145,6,2025-11-14
15148,4,7,15148,2,2025-11-14
15150,2,8,15150,3,2025-11-14
15160,4,10,15160,4,2025-11-14
15161,1,11,15161,2,2025-11-14
15162,2,11,15162,30,2025-11-14
15170,2,13,15170,4,2025-11-14
15178,2,15,15178,25,2025-11-14
15184,4,16,15184,19,2025-11-14
15189,1,18,15189,20,2025-11-14
15190,2,18,15190,15,2025-11-14
15193,1,19,15193,6,2025-11-14
15194,2,19,15194,8,2025-11-14
15205,1,22,15205,9,2025-11-14
15211,3,23,15211,1,2025-11-14
15212,4,23,15212,12,2025-11-14
15219,3,25,15219,4,2025-11-14
15221,1,26,15221,21,2025-11-14
15226,2,27,15226,6,2025-11-14
15230,2,28,15230,8,2025-11-14
15237,1,30,15237,19,2025-11-14
15239,3,30,15239,5,2025-11-14
15247,3,32,15247,15,2025-11-14
15249,1,33,15249,10,2025-11-14
15250,2,33,15250,10,2025-11-14
15252,4,33,15252,1,2025-11-14
15259,3,35,15259,2,2025-11-14
15272,4,3,15272,5,2025-11-15
15282,2,6,15282,2,2025-11-15
15288,4,7,15288,1,2025-11-15
15300,4,10,15300,13,2025-11-15
15301,1,11,15301,2,2025-11-15
15302,2,11,15302,23,2025-11-15
15334,2,19,15334,7,2025-11-15
15350,2,23,15350,4,2025-11-15
15352,4,23,15352,6,2025-11-15
15359,3,25,15359,5,2025-11-15
15361,1,26,15361,4,2025-11-15
15366,2,27,15366,11,2025-11-15
15379,3,30,15379,15,2025-11-15
15387,3,32,15387,6,2025-11-15
15389,1,33,15389,7,2025-11-15
15392,4,33,15392,11,2025-11-15
15399,3,35,15399,10,2025-11-15
15412,4,3,15412,13,2025-11-16
15428,4,7,15428,9,2025-11-16
15440,4,10,15440,5,2025-11-16
15441,1,11,15441,11,2025-11-16
15458,2,15,15458,3,2025-11-16
15499,3,25,15499,10,2025-11-16
15501,1,26,15501,5,2025-11-16
15506,2,27,15506,12,2025-11-16
15523,3,31,15523,2,2025-11-16
15527,3,32,15527,8,2025-11-16
15539,3,35,15539,6,2025-11-16
15542,2,1,15542,6,2025-11-17
15543,3,1,15543,3,2025-11-17
15598,2,15,15598,9,2025-11-17
15639,3,25,15639,6,2025-11-17
15641,1,26,15641,18,2025-11-17
15646,2,27,15646,5,2025-11-17
15679,3,35,15679,8,2025-11-17
15683,3,1,15683,13,2025-11-18
15753,1,19,15753,9,2025-11-18
15836,4,4,15836,11,2025-11-19
15852,4,8,15852,9,2025-11-19
15861,1,11,15861,4,2025-11-19
15921,1,26,15921,3,2025-11-19
15937,1,30,15937,2,2025-11-19
15964,4,1,15964,9,2025-11-20
15966,2,2,15966,1,2025-11-20
15976,4,4,15976,17,2025-11-20
15992,4,8,15992,13,2025-11-20
16001,1,11,16001,6,2025-11-20
16002,2,11,16002,31,2025-11-20
16017,1,15,16017,17,2025-11-20
16024,4,16,16024,19,2025-11-20
16033,1,19,16033,9,2025-11-20
16034,2,19,16034,4,2025-11-20
16055,3,24,16055,3,2025-11-20
16061,1,26,16061,11,2025-11-20
16062,2,26,16062,8,2025-11-20
16077,1,30,16077,7,2025-11-20
16079,3,30,16079,9,2025-11-20
16087,3,32,16087,8,2025-11-20
16099,3,35,16099,4,2025-11-20
16104,4,1,16104,4,2025-11-21
16116,4,4,16116,16,2025-11-21
16130,2,8,16130,5,2025-11-21
16139,3,10,16139,2,2025-11-21
16141,1,11,16141,11,2025-11-21
16142,2,11,16142,5,2025-11-21
16157,1,15,16157,15,2025-11-21
16160,4,15,16160,3,2025-11-21
16164,4,16,16164,12,2025-11-21
16173,1,19,16173,4,2025-11-21
16174,2,19,16174,26,2025-11-21
16185,1,22,16185,23,2025-11-21
16195,3,24,16195,6,2025-11-21
16199,3,25,16199,4,2025-11-21
16201,1,26,16201,16,2025-11-21
16202,2,26,16202,10,2025-11-21
16206,2,27,16206,7,2025-11-21
16210,2,28,16210,4,2025-11-21
16217,1,30,16217,9,2025-11-21
16230,2,33,16230,2,2025-11-21
16232,4,33,16232,10,2025-11-21
16246,2,2,16246,5,2025-11-22
16252,4,3,16252,2,2025-11-22
16256,4,4,16256,3,2025-11-22
16261,1,6,16261,5,2025-11-22
16268,4,7,16268,4,2025-11-22
16270,2,8,16270,16,2025-11-22
16279,3,10,16279,6,2025-11-22
16282,2,11,16282,2,2025-11-22
16287,3,12,16287,2,2025-11-22
16300,4,15,16300,9,2025-11-22
16314,2,19,16314,8,2025-11-22
16339,3,25,16339,12,2025-11-22
16341,1,26,16341,6,2025-11-22
16359,3,30,16359,1,2025-11-22
16370,2,33,16370,3,2025-11-22
16372,4,33,16372,15,2025-11-22
16410,2,8,16410,18,2025-11-23
16427,3,12,16427,16,2025-11-23
16440,4,15,16440,9,2025-11-23
16486,2,27,16486,11,2025-11-23
16489,1,28,16489,15,2025-11-23
16499,3,30,16499,3,2025-11-23
16519,3,35,16519,14,2025-11-23
16550,2,8,16550,16,2025-11-24
16559,3,10,16559,2,2025-11-24
16561,1,11,16561,1,2025-11-24
16580,4,15,16580,5,2025-11-24
16584,4,16,16584,11,2025-11-24
16594,2,19,16594,10,2025-11-24
16629,1,28,16629,4,2025-11-24
16676,4,4,16676,19,2025-11-25
16690,2,8,16690,21,2025-11-25
16701,1,11,16701,17,2025-11-25
16724,4,16,16724,2,2025-11-25
16730,2,18,16730,3,2025-11-25
16745,1,22,16745,13,2025-11-25
16761,1,26,16761,2,2025-11-25
16768,4,27,16768,4,2025-11-25
16806,2,2,16806,2,2025-11-26
16816,4,4,16816,5,2025-11-26
16839,3,10,16839,10,2025-11-26
16857,1,15,16857,10,2025-11-26
16864,4,16,16864,7,2025-11-26
16870,2,18,16870,12,2025-11-26
16885,1,22,16885,11,2025-11-26
16901,1,26,16901,5,2025-11-26
16904,4,26,16904,3,2025-11-26
16908,4,27,16908,20,2025-11-26
16921,1,31,16921,2,2025-11-26
16946,2,2,16946,15,2025-11-27
16951,3,3,16951,7,2025-11-27
16956,4,4,16956,2,2025-11-27
16960,4,5,16960,30,2025-11-27
16979,3,10,16979,5,2025-11-27
16990,2,13,16990,6,2025-11-27
16997,1,15,16997,16,2025-11-27
17004,4,16,17004,1,2025-11-27
17011,3,18,17011,2,2025-11-27
17013,1,19,17013,11,2025-11-27
17038,2,25,17038,4,2025-11-27
17041,1,26,17041,12,2025-11-27
17044,4,26,17044,26,2025-11-27
17046,2,27,17046,3,2025-11-27
17048,4,27,17048,12,2025-11-27
17050,2,28,17050,2,2025-11-27
17061,1,31,17061,28,2025-11-27
17075,3,34,17075,1,2025-11-27
17079,3,35,17079,9,2025-11-27
17084,4,1,17084,7,2025-11-28
17086,2,2,17086,4,2025-11-28
17091,3,3,17091,3,2025-11-28
17094,2,4,17094,9,2025-11-28
17096,4,4,17096,3,2025-11-28
17121,1,11,17121,31,2025-11-28
17130,2,13,17130,5,2025-11-28
17140,4,15,17140,11,2025-11-28
17153,1,19,17153,11,2025-11-28
17165,1,22,17165,1,2025-11-28
17178,2,25,17178,11,2025-11-28
17181,1,26,17181,18,2025-11-28
17186,2,27,17186,8,2025-11-28
17190,2,28,17190,4,2025-11-28
17199,3,30,17199,13,2025-11-28
17201,1,31,17201,12,2025-11-28
17215,3,34,17215,6,2025-11-28
17219,3,35,17219,2,2025-11-28
17226,2,2,17226,4,2025-11-29
17234,2,4,17234,29,2025-11-29
17236,4,4,17236,11,2025-11-29
17261,1,11,17261,8,2025-11-29
17290,2,18,17290,5,2025-11-29
17293,1,19,17293,7,2025-11-29
17326,2,27,17326,1,2025-11-29
17341,1,31,17341,16,2025-11-29
17359,3,35,17359,17,2025-11-29
17364,4,1,17364,2,2025-11-30
17366,2,2,17366,4,2025-11-30
17374,2,4,17374,3,2025-11-30
17420,4,15,17420,10,2025-11-30
17430,2,18,17430,23,2025-11-30
17433,1,19,17433,24,2025-11-30
17445,1,22,17445,5,2025-11-30
17465,1,27,17465,15,2025-11-30
17466,2,27,17466,8,2025-11-30
17469,1,28,17469,15,2025-11-30
17481,1,31,17481,18,2025-11-30
